,stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
109,9d561139-a905-406b-83a0-38ea62293ed9,chase,90,100.0,1.989,1,325,25,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
110,84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,21.0,2.637,1,325,26,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
111,6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,57.0,2.77,1,325,27,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
112,c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,0.0,2.37,1,325,28,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
113,b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,100.0,2.031,1,325,29,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
114,7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,100.0,2.196,1,325,30,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
115,dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,100.0,2.262,1,325,31,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
116,21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,0.0,2.26,0,325,32,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
117,977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,0.0,2.547,1,325,33,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
118,f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,100.0,2.044,1,325,34,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
119,2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,20.0,2.424,1,325,35,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
120,68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,63.0,2.289,0,325,36,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
121,c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,100.0,2.1,1,325,37,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
122,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,0.0,2.555,1,325,38,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
123,4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,100.0,1.838,1,325,39,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
124,c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,2.148,1,325,40,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
125,184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,100.0,2.178,1,325,41,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
126,93865245-a3be-41b2-a17e-29b2b6043800,chase,90,74.0,2.801,1,325,42,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
127,2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,2.042,1,325,43,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
128,ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,99.0,2.127,1,325,44,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
129,86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,100.0,2.136,1,325,45,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
130,45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,98.0,2.017,1,325,46,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
131,c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,0.0,2.848,1,325,47,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
132,cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,100.0,1.989,1,325,48,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
133,4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,100.0,2.025,1,325,49,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
134,a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,100.0,2.92,1,325,50,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
135,a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,0.0,2.523,1,325,51,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
136,6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,2.122,1,325,52,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
137,dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,0.0,2.56,1,325,53,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
138,0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,36.0,1.987,1,325,54,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
139,64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,97.0,1.974,1,325,55,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
140,2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,61.0,2.072,1,325,56,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
141,e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,2.01,1,325,57,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
142,c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,100.0,2.213,1,325,58,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
143,981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,100.0,2.576,1,325,59,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
144,1c695094-312c-450a-ac7f-f994dabb958d,wander,180,0.0,2.243,1,325,60,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
145,884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,100.0,2.201,1,325,61,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
146,7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,0.0,2.637,1,325,62,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
147,116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,0.0,2.943,1,325,63,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
148,2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,5.0,2.948,1,325,64,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
149,81f068e9-cbbc-4d88-8e31-206979547986,chase,120,95.0,2.481,1,325,65,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
150,5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,0.0,2.616,1,325,66,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
151,4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,100.0,1.831,1,325,67,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
152,398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,100.0,2.188,1,325,68,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
153,c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,100.0,1.993,1,325,69,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
154,cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,100.0,1.696,1,325,70,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
155,738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,100.0,1.869,1,325,71,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
156,068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,100.0,1.87,1,325,72,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
157,65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,100.0,2.153,1,325,73,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
158,42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,100.0,1.939,1,325,74,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
159,64673dfa-0706-4fb2-a297-b988740292d5,chase,90,100.0,2.231,1,325,75,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
160,1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,100.0,2.257,1,325,76,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
161,58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,100.0,2.366,1,325,77,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
162,b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,100.0,1.992,1,325,78,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
163,24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,97.0,2.218,1,325,79,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
164,b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,26.0,2.424,0,325,80,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
165,4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,19.0,2.185,1,325,81,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
166,f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,69.0,2.306,1,325,82,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
167,5ce017a9-f595-403c-a861-53e49993751a,wander,180,41.0,2.648,1,325,83,20.0,21.0,15.0,22.0,16.0,17.0,1.0,44.0,29.0,46.0,39.0,37.0,56.0,2.0,0.1898726155675753,0.7891084347995089
168,d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,0.0,2.492,1,309,0,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
169,a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,0.0,2.052,0,309,1,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
170,2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,100.0,2.97,1,309,2,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
171,0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,100.0,3.414,1,309,3,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
172,1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,100.0,2.608,1,309,4,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
173,bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,100.0,2.723,1,309,5,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
174,b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,100.0,2.694,1,309,6,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
175,c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,0.0,2.354,0,309,7,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
176,65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,100.0,2.631,1,309,8,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
177,84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,0.0,2.44,1,309,9,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
178,92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,0.0,2.558,0,309,10,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
179,c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,100.0,3.679,1,309,11,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
180,7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,100.0,2.703,1,309,12,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
181,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,0.0,3.75,0,309,13,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
182,1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,0.0,3.356,0,309,14,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
183,b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,100.0,2.689,1,309,15,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
184,81f068e9-cbbc-4d88-8e31-206979547986,chase,120,100.0,2.352,1,309,16,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
185,c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,2.603,1,309,17,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
186,42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,100.0,2.368,1,309,18,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
187,cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,100.0,2.338,1,309,19,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
188,4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,0.0,3.384,0,309,20,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
189,4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,100.0,2.719,1,309,21,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
190,068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,100.0,2.599,1,309,22,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
191,e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,2.449,1,309,23,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
192,5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,0.0,2.542,1,309,24,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
193,2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,3.477,1,309,25,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
194,398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,100.0,3.682,1,309,26,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
195,4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,100.0,2.557,1,309,27,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
196,c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,100.0,2.356,1,309,28,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
197,18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,0.0,2.712,1,309,29,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
198,b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,0.0,2.424,0,309,30,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
199,738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,100.0,2.566,1,309,31,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
200,6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,2.101,1,309,32,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
201,5ce017a9-f595-403c-a861-53e49993751a,wander,180,0.0,2.754,1,309,33,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
202,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,0.0,7.121,1,309,34,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
203,184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,100.0,3.195,1,309,35,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
204,7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,100.0,3.067,1,309,36,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
205,46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,0.0,2.558,0,309,37,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
206,bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,100.0,2.837,1,309,38,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
207,7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,0.0,2.505,1,309,39,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
208,e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,100.0,3.462,1,309,40,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
209,f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,100.0,2.252,1,309,41,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
210,7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,0.0,2.28,1,309,42,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
211,21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,0.0,2.283,0,309,43,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
212,93865245-a3be-41b2-a17e-29b2b6043800,chase,90,0.0,2.931,1,309,44,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
213,dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,0.0,2.287,1,309,45,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
214,6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,0.0,2.516,1,309,46,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
215,24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,100.0,2.457,1,309,47,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
216,116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,0.0,2.712,0,309,48,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
217,cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,100.0,2.353,1,309,49,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
218,3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,100.0,2.189,1,309,50,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
219,c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,0.0,2.517,1,309,51,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
220,0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,100.0,2.518,1,309,52,12.0,18.0,9.0,17.0,9.0,31.0,2.0,20.0,42.0,43.63636363636363,39.0,48.0,36.0,6.0,0.00936842680689,0.983806140058613
