,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
351,84,30,99.83333333333333,3.3255,1.0,51.333333333333336,16.083333333333332,83.75,7.0,10.0,11.0,21.0,8.0,25.0,0.0,19.0,38.0,30.0,45.0,55.0,45.0,4.0,0.1609209760181071,0.8373878737805823
352,84,60,99.91666666666667,3.856333333333333,1.0,35.083333333333336,16.083333333333332,83.83333333333334,7.0,10.0,11.0,21.0,8.0,25.0,0.0,19.0,38.0,30.0,45.0,55.0,45.0,4.0,0.1609209760181071,0.8373878737805823
353,84,90,91.0,3.9348333333333336,1.0,44.666666666666664,16.083333333333332,74.91666666666667,7.0,10.0,11.0,21.0,8.0,25.0,0.0,19.0,38.0,30.0,45.0,55.0,45.0,4.0,0.1609209760181071,0.8373878737805823
354,84,120,41.916666666666664,3.951166666666667,0.5,30.166666666666668,16.083333333333332,25.833333333333332,7.0,10.0,11.0,21.0,8.0,25.0,0.0,19.0,38.0,30.0,45.0,55.0,45.0,4.0,0.1609209760181071,0.8373878737805823
355,84,150,16.833333333333332,3.3056666666666668,0.75,45.416666666666664,16.083333333333332,0.75,7.0,10.0,11.0,21.0,8.0,25.0,0.0,19.0,38.0,30.0,45.0,55.0,45.0,4.0,0.1609209760181071,0.8373878737805823
356,84,180,16.083333333333332,4.012083333333333,0.4166666666666667,43.25,16.083333333333332,0.0,7.0,10.0,11.0,21.0,8.0,25.0,0.0,19.0,38.0,30.0,45.0,55.0,45.0,4.0,0.1609209760181071,0.8373878737805823
357,85,0,100.0,2.4354999999999998,1.0,42.0,0.0,100.0,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
358,85,30,100.0,2.6549166666666664,1.0,39.5,0.0,100.0,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
359,85,60,91.41666666666667,2.30625,1.0,55.666666666666664,0.0,91.41666666666667,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
360,85,90,47.083333333333336,2.6926666666666663,0.75,37.25,0.0,47.083333333333336,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
361,85,120,14.0,2.2615833333333333,0.6666666666666666,45.5,0.0,14.0,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
362,85,150,0.08333333333333333,2.4750833333333335,0.5,36.833333333333336,0.0,0.08333333333333333,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
363,85,180,0.0,2.473333333333333,0.5,33.75,0.0,0.0,19.0,13.0,5.0,14.0,14.0,24.0,1.0,23.0,39.0,40.0,42.0,46.0,49.0,6.0,-8.984337218520002e-05,0.996450275835925
364,86,0,83.41666666666667,2.6285000000000003,1.0,48.083333333333336,18.583333333333332,64.83333333333334,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
365,86,30,78.75,2.800166666666667,1.0,24.916666666666668,18.583333333333332,60.16666666666667,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
366,86,60,74.91666666666667,2.5329166666666665,1.0,31.75,18.583333333333332,56.33333333333334,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
367,86,90,53.666666666666664,2.528,0.9166666666666666,54.666666666666664,18.583333333333332,35.08333333333333,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
368,86,120,40.5,2.75075,0.9166666666666666,41.833333333333336,18.583333333333332,21.916666666666668,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
369,86,150,17.166666666666668,2.8684999999999996,0.5833333333333334,47.583333333333336,18.583333333333332,-1.4166666666666643,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
370,86,180,18.583333333333332,2.6814999999999998,0.5833333333333334,41.666666666666664,18.583333333333332,0.0,8.0,7.0,0.0,12.0,2.0,27.0,0.0,27.0,40.0,44.0,49.0,42.0,42.0,5.0,0.014351644837891,0.6384850285381258
371,87,0,79.83333333333333,2.7711666666666663,1.0,46.0,48.0,31.83333333333333,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
372,87,30,80.91666666666667,2.6946666666666665,1.0,28.583333333333332,48.0,32.91666666666667,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
373,87,60,75.08333333333333,2.7590833333333333,1.0,41.166666666666664,48.0,27.08333333333333,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
374,87,90,65.83333333333333,2.5351666666666666,1.0,50.0,48.0,17.83333333333333,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
375,87,120,60.083333333333336,2.620833333333333,0.8333333333333334,45.333333333333336,48.0,12.083333333333336,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
376,87,150,44.583333333333336,3.4890833333333333,0.75,33.583333333333336,48.0,-3.4166666666666643,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
377,87,180,48.0,2.6084166666666664,0.75,45.833333333333336,48.0,0.0,10.0,11.0,14.0,14.0,10.0,21.0,8.0,37.0,39.0,39.0,40.0,41.0,45.0,10.0,0.2640553244780701,0.3442966997844703
378,89,0,93.5,5.476583333333333,1.0,32.833333333333336,7.5,86.0,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
379,89,30,89.36363636363636,6.221416666666666,0.8333333333333334,38.166666666666664,7.5,81.86363636363636,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
380,89,60,71.72727272727273,7.085916666666666,0.8333333333333334,42.166666666666664,7.5,64.22727272727273,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
381,89,90,45.333333333333336,7.088166666666666,0.9166666666666666,40.0,7.5,37.833333333333336,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
382,89,120,15.166666666666666,5.916250000000001,0.5,44.0,7.5,7.666666666666666,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
383,89,150,10.666666666666666,5.7235000000000005,0.6666666666666666,49.666666666666664,7.5,3.166666666666666,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
384,89,180,7.5,5.452916666666667,0.6666666666666666,43.666666666666664,7.5,0.0,22.0,19.0,9.0,16.0,8.0,19.0,12.0,31.0,32.0,38.0,45.0,43.0,41.0,3.0,0.0046614177080687,0.8447379951029014
385,90,0,98.66666666666667,3.7825,0.9166666666666666,44.5,23.0,75.66666666666667,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
386,90,30,94.41666666666667,3.7655833333333333,1.0,39.166666666666664,23.0,71.41666666666667,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
387,90,60,83.75,4.0296666666666665,1.0,41.166666666666664,23.0,60.75,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
388,90,90,74.0,4.118333333333333,1.0,45.583333333333336,23.0,51.0,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
389,90,120,37.333333333333336,3.9619166666666668,0.8333333333333334,47.75,23.0,14.333333333333336,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
390,90,150,26.75,4.044416666666667,0.8333333333333334,40.666666666666664,23.0,3.75,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
391,90,180,23.0,3.8825000000000003,0.5,31.666666666666668,23.0,0.0,17.0,8.0,3.0,10.0,6.0,23.0,0.0,17.0,37.0,42.0,46.0,48.0,37.0,0.0,0.2219432422675405,0.7428830409657639
392,92,0,86.33333333333333,2.621583333333333,1.0,50.75,24.916666666666668,61.41666666666666,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
393,92,30,78.41666666666667,2.463,1.0,27.583333333333332,24.916666666666668,53.5,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
394,92,60,70.33333333333333,2.9790000000000005,0.9166666666666666,49.416666666666664,24.916666666666668,45.41666666666666,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
395,92,90,66.5,2.4479166666666665,1.0,51.75,24.916666666666668,41.58333333333333,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
396,92,120,37.333333333333336,3.0925,0.75,22.666666666666668,24.916666666666668,12.416666666666668,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
397,92,150,30.166666666666668,2.525333333333333,0.6666666666666666,48.333333333333336,24.916666666666668,5.25,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
398,92,180,24.916666666666668,2.6495,0.5,40.0,24.916666666666668,0.0,14.0,18.0,13.0,11.0,11.0,19.0,8.0,34.0,33.0,30.0,42.0,25.0,38.0,7.0,0.1192467089260156,0.5836529464129806
399,93,0,90.25,2.9114166666666663,1.0,35.25,35.75,54.5,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
400,93,30,85.83333333333333,3.064666666666667,1.0,54.916666666666664,35.75,50.08333333333333,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
401,93,60,88.0,3.0674166666666665,1.0,39.666666666666664,35.75,52.25,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
402,93,90,79.66666666666667,2.7888333333333333,1.0,34.5,35.75,43.91666666666667,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
403,93,120,64.41666666666667,2.855583333333333,0.8333333333333334,49.583333333333336,35.75,28.66666666666667,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
404,93,150,30.083333333333332,3.263833333333333,0.75,36.083333333333336,35.75,-5.666666666666668,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
405,93,180,35.75,3.217166666666667,0.5833333333333334,40.5,35.75,0.0,11.0,10.0,1.0,2.0,3.0,22.0,1.0,19.0,31.0,36.0,45.0,60.0,26.0,5.0,0.2111973523796189,0.593602245927187
406,94,0,92.75,3.6449166666666666,1.0,34.833333333333336,16.0,76.75,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
407,94,30,89.41666666666667,3.4924999999999997,1.0,36.0,16.0,73.41666666666667,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
408,94,60,78.91666666666667,3.919083333333333,1.0,44.333333333333336,16.0,62.91666666666667,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
409,94,90,72.08333333333333,3.5682500000000004,0.9166666666666666,39.333333333333336,16.0,56.08333333333333,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
410,94,120,51.5,3.90925,0.8333333333333334,42.25,16.0,35.5,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
411,94,150,17.75,4.27325,0.6666666666666666,46.75,16.0,1.75,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
412,94,180,16.0,4.381166666666666,0.5,47.0,16.0,0.0,10.0,11.0,9.0,21.0,7.0,25.0,3.0,23.0,35.0,38.0,38.0,50.0,42.0,2.0,0.1096971839656915,0.7372263965260208
413,96,0,99.58333333333333,2.0370833333333334,1.0,40.083333333333336,29.833333333333332,69.75,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
414,96,30,99.33333333333333,2.1976666666666667,1.0,51.0,29.833333333333332,69.5,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
415,96,60,89.0,2.128833333333333,1.0,42.416666666666664,29.833333333333332,59.16666666666667,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
416,96,90,72.58333333333333,2.2718333333333334,1.0,44.333333333333336,29.833333333333332,42.75,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
417,96,120,44.583333333333336,2.65925,0.9166666666666666,43.25,29.833333333333332,14.750000000000004,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
418,96,150,22.083333333333332,2.6326666666666667,0.4166666666666667,41.0,29.833333333333332,-7.75,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
419,96,180,29.833333333333332,2.6245,0.5,28.416666666666668,29.833333333333332,0.0,16.0,17.0,5.0,12.0,5.0,26.0,1.0,21.0,33.0,43.0,45.0,56.0,38.0,2.0,0.2251165794210642,0.7587531619816285
420,98,0,83.83333333333333,2.8682499999999997,1.0,46.916666666666664,52.5,31.33333333333333,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
421,98,30,82.66666666666667,2.9163333333333337,1.0,36.916666666666664,52.5,30.16666666666667,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
422,98,60,75.83333333333333,2.77875,1.0,42.25,52.5,23.33333333333333,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
423,98,90,72.16666666666667,3.2325,0.9166666666666666,32.083333333333336,52.5,19.66666666666667,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
424,98,120,58.166666666666664,3.2838333333333334,0.9166666666666666,47.166666666666664,52.5,5.666666666666664,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
425,98,150,48.75,3.0024166666666665,0.5833333333333334,48.916666666666664,52.5,-3.75,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
426,98,180,52.5,3.2588333333333335,0.5,36.25,52.5,0.0,13.0,10.0,9.0,12.0,9.0,29.0,0.0,23.0,39.0,42.0,47.0,52.0,34.0,3.0,0.3303801190921558,0.3388195628102466
427,101,0,93.83333333333333,2.5563333333333333,1.0,53.166666666666664,31.545454545454547,62.28787878787878,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
428,101,30,77.75,3.8549166666666665,0.9166666666666666,22.75,31.545454545454547,46.20454545454545,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
429,101,60,79.54545454545455,4.1338333333333335,0.8333333333333334,42.0,31.545454545454547,48.0,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
430,101,90,62.166666666666664,3.3540833333333335,0.9166666666666666,51.25,31.545454545454547,30.621212121212118,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
431,101,120,37.166666666666664,2.9194999999999998,0.5833333333333334,38.333333333333336,31.545454545454547,5.6212121212121176,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
432,101,150,15.083333333333334,2.7396666666666665,0.6666666666666666,49.333333333333336,31.545454545454547,-16.46212121212121,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
433,101,180,31.545454545454547,3.760833333333333,0.8333333333333334,33.666666666666664,31.545454545454547,0.0,7.0,12.0,7.0,8.0,6.0,7.0,15.0,49.0,37.0,32.0,42.0,48.0,64.0,1.0,0.101147661090033,0.7250431427069302
434,102,0,96.16666666666667,2.4780833333333336,1.0,43.583333333333336,10.75,85.41666666666667,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
435,102,30,87.83333333333333,2.4655,1.0,40.166666666666664,10.75,77.08333333333333,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
436,102,60,80.33333333333333,2.4735833333333335,1.0,42.416666666666664,10.75,69.58333333333333,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
437,102,90,58.25,3.079,0.8333333333333334,45.75,10.75,47.5,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
438,102,120,32.25,2.967916666666667,0.8333333333333334,35.75,10.75,21.5,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
439,102,150,11.666666666666666,2.769,0.6666666666666666,37.25,10.75,0.9166666666666661,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
440,102,180,10.75,2.8128333333333333,0.5,45.583333333333336,10.75,0.0,23.0,19.0,19.0,19.0,14.0,17.0,19.0,40.0,28.0,32.0,47.0,53.0,43.0,3.0,0.0736359178736079,0.8263027464074646
441,104,0,100.0,2.9436666666666667,1.0,40.416666666666664,8.333333333333334,91.66666666666667,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
442,104,30,99.91666666666667,2.8265833333333332,1.0,43.166666666666664,8.333333333333334,91.58333333333334,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
443,104,60,83.33333333333333,3.0005,1.0,51.916666666666664,8.333333333333334,75.0,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
444,104,90,66.66666666666667,2.9901666666666666,1.0,42.416666666666664,8.333333333333334,58.333333333333336,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
445,104,120,16.666666666666668,3.3105833333333337,0.8333333333333334,38.75,8.333333333333334,8.333333333333334,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
446,104,150,0.0,2.983083333333333,0.75,37.666666666666664,8.333333333333334,-8.333333333333334,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
447,104,180,8.333333333333334,3.0454166666666667,0.5833333333333334,36.166666666666664,8.333333333333334,0.0,6.0,4.0,5.0,24.0,7.0,40.0,0.0,12.0,48.0,55.0,53.0,58.0,20.0,10.0,0.00345830917401,0.992184087590748
448,105,0,95.91666666666667,2.3768333333333334,1.0,44.583333333333336,30.416666666666668,65.5,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
449,105,30,91.91666666666667,2.27375,1.0,40.833333333333336,30.416666666666668,61.5,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
450,105,60,87.83333333333333,2.3605,1.0,48.166666666666664,30.416666666666668,57.41666666666666,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
451,105,90,74.16666666666667,2.53225,1.0,35.083333333333336,30.416666666666668,43.75,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
452,105,120,55.0,2.791166666666667,1.0,36.083333333333336,30.416666666666668,24.583333333333332,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
453,105,150,34.583333333333336,2.4754166666666664,0.8333333333333334,44.416666666666664,30.416666666666668,4.166666666666668,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
454,105,180,30.416666666666668,2.8225833333333337,0.4166666666666667,41.333333333333336,30.416666666666668,0.0,9.0,13.0,5.0,11.0,9.0,19.0,6.0,32.0,42.0,44.0,46.0,39.0,47.0,8.0,0.2781483637653078,0.6306250750992296
455,106,0,96.41666666666667,3.8090833333333336,0.8333333333333334,48.333333333333336,40.916666666666664,55.50000000000001,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
456,106,30,89.83333333333333,4.179,1.0,35.5,40.916666666666664,48.916666666666664,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
457,106,60,94.41666666666667,3.54675,1.0,47.5,40.916666666666664,53.50000000000001,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
458,106,90,75.0,3.794166666666667,1.0,37.25,40.916666666666664,34.083333333333336,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
459,106,120,54.75,4.136166666666667,0.75,40.25,40.916666666666664,13.833333333333336,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
460,106,150,39.416666666666664,3.7914166666666667,0.8333333333333334,46.666666666666664,40.916666666666664,-1.5,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
461,106,180,40.916666666666664,4.335416666666666,0.4166666666666667,35.0,40.916666666666664,0.0,10.0,16.0,10.0,14.0,5.0,17.0,2.0,28.0,37.0,38.0,48.0,48.0,43.0,1.0,0.3620031293324078,0.5632246981167912
462,107,0,76.41666666666667,3.1460000000000004,1.0,45.333333333333336,40.0,36.41666666666667,9.0,16.0,11.0,11.11111111111111,8.0,20.0,2.0,29.0,40.36363636363637,41.0,43.0,47.0,37.0,5.0,0.1722690523044298,0.3523114276638226
463,107,30,74.83333333333333,3.2748333333333335,0.9166666666666666,36.25,40.0,34.83333333333333,9.0,16.0,11.0,11.11111111111111,8.0,20.0,2.0,29.0,40.36363636363637,41.0,43.0,47.0,37.0,5.0,0.1722690523044298,0.3523114276638226
