,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
191,42,60,88.33333333333333,3.051833333333333,0.9166666666666666,44.083333333333336,3.5833333333333335,84.75
192,42,90,54.0,3.33625,0.75,37.583333333333336,3.5833333333333335,50.416666666666664
193,42,120,20.0,2.7914999999999996,0.6666666666666666,44.083333333333336,3.5833333333333335,16.416666666666668
194,42,150,3.9166666666666665,3.43975,0.75,49.583333333333336,3.5833333333333335,0.33333333333333304
195,42,180,3.5833333333333335,3.0661666666666663,0.5,40.416666666666664,3.5833333333333335,0.0
196,43,0,83.41666666666667,3.62575,1.0,45.416666666666664,39.666666666666664,43.75000000000001
197,43,30,78.33333333333333,3.2904166666666668,1.0,27.666666666666668,39.666666666666664,38.666666666666664
198,43,60,70.58333333333333,3.230166666666667,0.9166666666666666,31.0,39.666666666666664,30.916666666666664
199,43,90,69.36363636363636,4.175833333333333,0.75,44.25,39.666666666666664,29.696969696969695
200,43,120,66.66666666666667,3.012,0.75,51.083333333333336,39.666666666666664,27.000000000000007
201,43,150,50.083333333333336,3.0941666666666667,0.8333333333333334,46.583333333333336,39.666666666666664,10.416666666666671
202,43,180,39.666666666666664,3.2225,0.6666666666666666,44.5,39.666666666666664,0.0
203,44,0,82.25,1.8774166666666667,0.9166666666666666,50.583333333333336,21.75,60.5
204,44,30,88.83333333333333,1.6294166666666667,1.0,49.0,21.75,67.08333333333333
205,44,60,83.91666666666667,1.72875,1.0,44.416666666666664,21.75,62.16666666666667
206,44,90,68.25,1.7283333333333333,1.0,45.25,21.75,46.5
207,44,120,46.333333333333336,1.8125833333333334,0.6666666666666666,26.0,21.75,24.583333333333336
208,44,150,21.166666666666668,2.028,0.75,32.333333333333336,21.75,-0.5833333333333321
209,44,180,21.75,1.854,0.6666666666666666,42.916666666666664,21.75,0.0
210,45,0,92.16666666666667,3.762083333333333,1.0,40.5,8.416666666666666,83.75
211,45,30,97.66666666666667,3.599,1.0,34.0,8.416666666666666,89.25
212,45,60,95.25,4.079166666666667,1.0,42.333333333333336,8.416666666666666,86.83333333333333
213,45,90,89.75,3.6180833333333333,1.0,46.833333333333336,8.416666666666666,81.33333333333333
214,45,120,41.916666666666664,3.753916666666667,1.0,42.833333333333336,8.416666666666666,33.5
215,45,150,15.416666666666666,3.7885000000000004,0.5,46.583333333333336,8.416666666666666,7.0
216,45,180,8.416666666666666,3.52,0.3333333333333333,37.416666666666664,8.416666666666666,0.0
217,46,0,92.0,4.641416666666667,1.0,46.25,29.5,62.5
218,46,30,88.5,4.315416666666667,1.0,36.416666666666664,29.5,59.0
219,46,60,78.25,3.694333333333333,1.0,52.583333333333336,29.5,48.75
220,46,90,65.16666666666667,4.1120833333333335,1.0,38.833333333333336,29.5,35.66666666666667
221,46,120,51.25,4.274583333333333,0.75,40.166666666666664,29.5,21.75
222,46,150,32.90909090909091,4.71875,0.6666666666666666,33.583333333333336,29.5,3.4090909090909065
223,46,180,29.5,4.089166666666666,0.6666666666666666,42.666666666666664,29.5,0.0
224,47,0,97.16666666666667,3.0058333333333334,1.0,51.333333333333336,7.25,89.91666666666667
225,47,30,98.83333333333333,2.6003333333333334,1.0,37.416666666666664,7.25,91.58333333333333
226,47,60,94.5,3.187583333333333,1.0,34.75,7.25,87.25
227,47,90,90.16666666666667,2.9314999999999998,1.0,41.0,7.25,82.91666666666667
228,47,120,28.083333333333332,3.1305,1.0,39.416666666666664,7.25,20.833333333333332
229,47,150,28.833333333333332,3.5573333333333337,0.5,40.333333333333336,7.25,21.583333333333332
230,47,180,7.25,3.0292499999999998,0.5,46.25,7.25,0.0
231,48,0,96.66666666666667,2.4909166666666667,1.0,41.833333333333336,34.0,62.66666666666667
232,48,30,94.25,2.6263333333333336,1.0,48.0,34.0,60.25
233,48,60,87.41666666666667,3.0641666666666665,1.0,44.666666666666664,34.0,53.41666666666667
234,48,90,78.91666666666667,2.511833333333333,1.0,35.833333333333336,34.0,44.91666666666667
235,48,120,47.833333333333336,2.63325,0.8333333333333334,41.5,34.0,13.833333333333336
236,48,150,31.75,2.7093333333333334,0.6666666666666666,31.25,34.0,-2.25
237,48,180,34.0,2.7656666666666667,0.5,47.416666666666664,34.0,0.0
238,50,0,90.08333333333333,2.8594166666666667,1.0,42.25,4.916666666666667,85.16666666666666
239,50,30,83.5,3.175333333333333,1.0,44.416666666666664,4.916666666666667,78.58333333333333
240,50,60,78.83333333333333,3.035833333333333,0.9166666666666666,33.75,4.916666666666667,73.91666666666666
241,50,90,62.166666666666664,3.21875,0.9166666666666666,25.833333333333332,4.916666666666667,57.25
242,50,120,11.166666666666666,3.4745000000000004,0.6666666666666666,46.5,4.916666666666667,6.249999999999999
243,50,150,1.5833333333333333,3.2089999999999996,0.6666666666666666,54.25,4.916666666666667,-3.333333333333334
244,50,180,4.916666666666667,3.366,0.8333333333333334,43.5,4.916666666666667,0.0
245,55,0,100.0,2.4025833333333333,1.0,54.166666666666664,28.416666666666668,71.58333333333333
246,55,30,98.08333333333333,2.7071666666666663,1.0,42.666666666666664,28.416666666666668,69.66666666666666
247,55,60,96.91666666666667,2.4534166666666666,1.0,34.583333333333336,28.416666666666668,68.5
248,55,90,79.08333333333333,2.599666666666667,1.0,44.083333333333336,28.416666666666668,50.66666666666666
249,55,120,61.75,2.5529166666666665,0.8333333333333334,39.333333333333336,28.416666666666668,33.33333333333333
250,55,150,20.25,2.70175,0.6666666666666666,41.583333333333336,28.416666666666668,-8.166666666666668
251,55,180,28.416666666666668,2.594,0.4166666666666667,34.083333333333336,28.416666666666668,0.0
252,60,0,100.0,3.5595,1.0,37.083333333333336,22.333333333333332,77.66666666666667
253,60,30,98.75,3.5058333333333334,1.0,38.666666666666664,22.333333333333332,76.41666666666667
254,60,60,95.0,4.0281666666666665,0.9166666666666666,38.5,22.333333333333332,72.66666666666667
255,60,90,79.16666666666667,3.926,1.0,50.0,22.333333333333332,56.83333333333334
256,60,120,54.083333333333336,4.214083333333333,0.9166666666666666,41.75,22.333333333333332,31.750000000000004
257,60,150,12.833333333333334,4.06375,0.6666666666666666,37.0,22.333333333333332,-9.499999999999998
258,60,180,22.333333333333332,3.908,0.5833333333333334,47.5,22.333333333333332,0.0
259,63,0,99.33333333333333,3.4012499999999997,1.0,45.5,13.333333333333334,86.0
260,63,30,98.25,4.069833333333333,1.0,38.5,13.333333333333334,84.91666666666667
261,63,60,94.41666666666667,3.956166666666667,0.8333333333333334,35.416666666666664,13.333333333333334,81.08333333333334
262,63,90,72.66666666666667,3.987833333333333,1.0,40.0,13.333333333333334,59.333333333333336
263,63,120,29.333333333333332,4.21725,0.8333333333333334,46.333333333333336,13.333333333333334,15.999999999999998
264,63,150,16.0,4.02325,0.5833333333333334,44.083333333333336,13.333333333333334,2.666666666666666
265,63,180,13.333333333333334,4.042166666666667,0.5,40.666666666666664,13.333333333333334,0.0
266,65,0,83.58333333333333,2.88875,0.9166666666666666,44.333333333333336,35.833333333333336,47.74999999999999
267,65,30,83.0,2.9751666666666665,0.8333333333333334,41.666666666666664,35.833333333333336,47.166666666666664
268,65,60,77.83333333333333,3.3487500000000003,0.9166666666666666,48.75,35.833333333333336,41.99999999999999
269,65,90,69.08333333333333,3.0210833333333333,0.8333333333333334,47.083333333333336,35.833333333333336,33.24999999999999
270,65,120,48.833333333333336,3.517333333333333,0.75,33.75,35.833333333333336,13.0
271,65,150,34.75,3.4099166666666663,0.8333333333333334,30.916666666666668,35.833333333333336,-1.0833333333333357
272,65,180,35.833333333333336,3.203333333333333,0.5833333333333334,44.0,35.833333333333336,0.0
273,66,0,89.0,3.0560833333333335,0.9166666666666666,28.916666666666668,24.583333333333332,64.41666666666667
274,66,30,83.91666666666667,3.0780833333333333,0.6666666666666666,45.5,24.583333333333332,59.33333333333334
275,66,60,74.08333333333333,3.32975,0.8333333333333334,47.166666666666664,24.583333333333332,49.5
276,66,90,57.25,2.9164999999999996,0.6666666666666666,52.25,24.583333333333332,32.66666666666667
277,66,120,27.5,2.9731666666666663,0.5833333333333334,34.833333333333336,24.583333333333332,2.916666666666668
278,66,150,25.666666666666668,3.2762499999999997,0.4166666666666667,30.666666666666668,24.583333333333332,1.0833333333333357
279,66,180,24.583333333333332,2.9505,0.5833333333333334,51.166666666666664,24.583333333333332,0.0
280,69,0,98.16666666666667,2.339,1.0,40.166666666666664,36.083333333333336,62.083333333333336
