,stim_file,condition,subtlety,pred_color,slider,button_response,RT,accuracy,subID,trial_ind,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num
119,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,100.0,grey,2.892,1,2,35,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
120,22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,58.0,black,2.07,1,2,36,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
121,a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,100.0,grey,2.799,1,2,37,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
122,804f9681-f112-463c-a764-a40a823d6845,chase,60,black,100.0,black,3.798,1,2,38,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
123,27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,0.0,grey,2.39,1,2,39,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
124,2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,42.0,black,2.952,0,2,40,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
125,17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,100.0,black,4.401,1,2,41,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
126,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,0.0,grey,3.543,1,2,42,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
127,c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,100.0,grey,3.427,1,2,43,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
128,68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,63.0,black,2.29,1,2,44,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
129,42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,68.0,black,2.629,1,2,45,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
130,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,0.0,grey,2.9,0,2,46,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
131,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,52.0,black,2.79,1,2,47,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
132,10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,0.0,grey,2.412,1,2,48,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
133,5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,34.0,grey,2.656,0,2,49,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
134,1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,0.0,grey,3.381,0,2,50,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
135,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,black,3.288,1,2,51,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
136,4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,0.0,grey,3.277,0,2,52,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
137,4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,0.0,grey,2.652,1,2,53,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
138,987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,54.0,black,2.88,1,2,54,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
139,12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,0.0,grey,2.521,0,2,55,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
140,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,100.0,black,2.855,1,2,56,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
141,7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,100.0,grey,2.572,1,2,57,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
142,70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,0.0,grey,6.384,0,2,58,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
143,b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,44.0,grey,3.46,1,2,59,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
144,c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,75.0,grey,3.513,1,2,60,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
145,91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,83.0,grey,3.559,1,2,61,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
146,7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,69.0,grey,2.607,1,2,62,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
147,31932267-3908-4599-ba56-ba5043757838,chase,30,grey,100.0,grey,2.844,1,2,63,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
148,35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,100.0,black,3.355,1,2,64,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
149,7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,0.0,grey,3.384,1,2,65,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
150,9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,100.0,grey,3.188,1,2,66,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
151,a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,27.0,grey,2.793,1,2,67,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
152,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,100.0,black,3.408,1,2,68,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
153,0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,100.0,black,3.395,1,2,69,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
154,1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,67.0,black,3.448,1,2,70,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
155,53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,100.0,grey,2.532,1,2,71,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
156,a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,100.0,black,2.825,1,2,72,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
157,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,100.0,black,2.61,1,2,73,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
158,cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,100.0,black,3.374,1,2,74,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
159,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,87.0,grey,3.578,1,2,75,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
160,19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,100.0,grey,4.08,1,2,76,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
161,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,100.0,grey,3.099,1,2,77,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
162,16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,80.0,black,2.959,1,2,78,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
163,47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,100.0,black,2.925,1,2,79,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
164,1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,84.0,grey,2.194,1,2,80,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
165,00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,0.0,grey,3.194,0,2,81,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
166,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,100.0,grey,2.67,1,2,82,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
167,9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,56.0,grey,3.922,1,2,83,7.0,14.0,9.0,21.0,12.0,26.0,5.0,28.0,34.0,40.0,44.0,36.0,41.0,4.0
168,07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,85.0,grey,3.622,1,3,0,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
169,124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,0.0,grey,5.431,1,3,1,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
170,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,46.0,black,4.64,1,3,2,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
171,816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,71.0,black,3.73,1,3,3,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
172,0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,65.0,grey,2.852,1,3,4,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
173,9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,49.0,grey,3.373,1,3,5,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
174,1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,60.0,grey,3.632,1,3,6,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
175,4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,2.0,black,4.272,0,3,7,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
176,7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,49.0,black,3.155,1,3,8,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
177,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,51.0,grey,2.881,1,3,9,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
178,1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,51.0,grey,4.306,1,3,10,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
179,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,64.0,grey,3.192,1,3,11,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
180,27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,49.0,black,3.116,0,3,12,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
181,1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,5.0,black,4.665,1,3,13,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
182,70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,33.0,black,3.979,1,3,14,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
183,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,51.0,grey,5.414,1,3,15,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
184,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,29.0,grey,3.967,1,3,16,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
185,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,85.0,black,3.735,1,3,17,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
186,8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,87.0,black,3.571,1,3,18,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
187,19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,66.0,grey,3.524,1,3,19,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
188,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,13.0,black,4.197,1,3,20,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
189,5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,35.0,grey,4.14,0,3,21,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
190,b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,62.0,grey,3.609,1,3,22,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
191,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,63.0,black,4.311,1,3,23,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
192,4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,9.0,grey,5.432,1,3,24,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
193,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,30.0,grey,4.943,1,3,25,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
194,1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,62.0,grey,5.084,0,3,26,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
195,a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,40.0,black,4.382,0,3,27,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
196,53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,69.0,grey,3.74,1,3,28,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
197,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,51.0,black,6.18,1,3,29,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
198,00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,8.0,grey,6.277,0,3,30,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
199,a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,63.0,grey,3.544,1,3,31,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
200,12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,36.0,black,5.938,1,3,32,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
201,35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,39.0,black,4.564,1,3,33,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
202,42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,41.0,black,4.239,1,3,34,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
203,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,44.0,black,4.332,1,3,35,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
204,cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,61.0,black,3.734,1,3,36,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
205,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,19.0,grey,4.107,1,3,37,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
206,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,47.0,black,3.706,1,3,38,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
207,c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,74.0,black,3.6,1,3,39,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
208,72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,86.0,grey,4.274,1,3,40,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
209,47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,84.0,black,3.964,1,3,41,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
210,cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,69.0,black,3.541,1,3,42,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
211,7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,89.0,grey,2.993,1,3,43,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
212,802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,29.0,grey,7.226,0,3,44,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
213,22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,23.0,black,4.394,1,3,45,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
214,275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,4.0,grey,4.912,1,3,46,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
215,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,53.0,black,4.419,0,3,47,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
216,18487641-212a-4e1e-8730-31709d721382,chase,150,grey,26.0,black,5.151,0,3,48,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
217,0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,100.0,black,3.663,1,3,49,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
218,c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,96.0,grey,4.237,1,3,50,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
219,ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,88.0,grey,3.184,1,3,51,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
220,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,95.0,grey,3.409,1,3,52,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
221,16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,63.0,black,4.313,1,3,53,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
222,6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,38.0,grey,3.563,0,3,54,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
223,75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,90.0,grey,3.279,1,3,55,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
224,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,21.0,black,3.954,1,3,56,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
225,06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,68.0,grey,3.376,1,3,57,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
226,31932267-3908-4599-ba56-ba5043757838,chase,30,grey,100.0,grey,3.196,1,3,58,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
227,9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,62.0,grey,4.697,1,3,59,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
228,7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,64.0,grey,3.763,1,3,60,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
229,68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,81.0,black,2.772,1,3,61,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
230,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,62.0,black,3.838,1,3,62,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
231,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,80.0,grey,3.193,1,3,63,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
232,91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,59.0,grey,4.543,1,3,64,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
233,4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,12.0,black,3.124,1,3,65,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
234,17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,93.0,black,3.224,1,3,66,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
235,c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,98.0,black,5.897,1,3,67,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
236,57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,98.0,grey,2.968,1,3,68,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
237,804f9681-f112-463c-a764-a40a823d6845,chase,60,black,77.0,black,3.255,1,3,69,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
238,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,60.0,black,6.658,1,3,70,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
239,2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,43.0,black,3.194,0,3,71,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
240,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,37.0,grey,6.004,1,3,72,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
241,a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,95.0,black,4.184,1,3,73,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
242,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,92.0,black,3.695,1,3,74,15.555555555555555,22.0,17.0,11.0,15.0,11.0,5.0,48.0,32.0,37.0,37.0,36.0,67.0,0.0
