,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
32,26266,198,1.5,7965,6,3.56,15dfbaca-4429-4c18-90f4-8d4804129e6f,32
35,26266,198,1.5,7976,38,4.88,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,35
38,26266,198,1.5,8085,16,3.08,50919f52-6a9c-4824-b24f-2f1aebd58e1b,38
41,26266,198,1.5,8125,18,4.74,0e704828-9ccd-480e-8056-3a2a8158df0f,41
50,26266,198,1.5,7957,7,2.66,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,50
14,26266,198,2.75,8045,5,2.89,c49bbdbd-6e52-4da5-887c-72db9cec7d93,14
16,26266,198,2.75,8013,38,2.61,3fd185a3-34a1-4f1a-9d01-aee3deee3988,16
20,26266,198,2.75,8021,36,2.52,112b96b3-6518-4053-ad9f-ff77320acc23,20
25,26266,198,2.75,8085,26,2.75,c496efe1-6c3e-480d-856f-af132dbe7048,25
29,26266,198,2.75,7987,22,3.04,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,29
45,26266,198,2.75,8025,44,2.71,46c1720a-0af5-44e9-b008-09b89ef78bd9,45
57,26266,198,2.75,8002,8,2.96,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,57
58,26266,198,2.75,7998,6,3.8,94eac034-9d70-40c0-89d4-d9a030a03d26,58
64,26266,198,2.75,8039,30,4.83,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,64
67,26266,198,2.75,7988,7,3.2,8fa1d226-bf98-4c72-8961-7121546d4a11,67
7,26266,198,4.0,8031,45,2.72,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,7
10,26266,198,4.0,7991,46,2.42,1a1c3419-9320-46a3-8b48-10e9514c3e7d,10
15,26266,198,4.0,8018,33,2.76,50781782-fbf2-4226-a593-5173be906638,15
18,26266,198,4.0,8076,33,2.16,83dec58f-0765-4ddc-b785-670d8025c467,18
24,26266,198,4.0,8021,52,2.98,9f53cd68-f278-45d6-806a-74eeef55bbcc,24
30,26266,198,4.0,8034,58,3.64,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,30
48,26266,198,4.0,8009,42,2.97,48fe3ca9-b1df-491d-bef9-6d9c5edee227,48
54,26266,198,4.0,7963,47,2.47,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,54
55,26266,198,4.0,7997,32,2.93,70326c05-1133-4c5d-8a4c-3e71e0da8479,55
60,26266,198,4.0,8059,25,2.33,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,60
1,26266,198,5.25,7871,55,3.37,46786fd0-ca59-4ffa-a772-fe489fdbd94c,1
6,26266,198,5.25,8043,57,4.72,124d9b3a-acac-4627-93e0-f05b493598f3,6
19,26266,198,5.25,7993,66,2.58,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,19
26,26266,198,5.25,8027,30,3.09,5f5a825b-b433-4986-b5d6-5239eb407d32,26
37,26266,198,5.25,8044,34,5.7,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,37
42,26266,198,5.25,8105,52,2.89,2ef99e5f-bc49-429b-b086-41ed4571b58a,42
44,26266,198,5.25,7977,53,2.15,2d3d47a2-03c8-4642-84ec-a8f67c64868c,44
52,26266,198,5.25,8044,60,2.74,27f4d7f8-d998-48b2-a3e4-f885f21c713d,52
53,26266,198,5.25,8003,46,2.82,8a889364-bfa4-42f7-8d4c-ee7478ea863c,53
68,26266,198,5.25,7950,36,2.42,0a4312a1-7156-4c68-9698-0f1495558bee,68
0,26266,198,6.5,8074,56,3.63,e3160d16-fe5e-4987-918b-0921ab937804,0
8,26266,198,6.5,8028,58,2.56,d98f2d5f-eb3b-4ebd-b714-878343382f2a,8
36,26266,198,6.5,8050,64,3.07,40860eea-1c44-4896-96b1-ee2d42a6c522,36
40,26266,198,6.5,8021,74,2.46,93e661c0-3f68-4205-9141-04164911b7e4,40
43,26266,198,6.5,8027,59,2.57,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,43
47,26266,198,6.5,8023,71,2.76,187f8493-9a30-43cc-a2bd-5d96f6d2263d,47
59,26266,198,6.5,8012,26,3.02,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,59
62,26266,198,6.5,8028,42,2.64,13e24563-ab7e-41df-adf6-e8e88b4d9e08,62
63,26266,198,6.5,7956,69,3.23,debe6245-13a4-4a31-b28a-e7b25ce8fa93,63
69,26266,198,6.5,7992,27,2.26,2c174300-1111-477c-b605-e34e6031cd26,69
4,26266,198,7.75,7875,78,3.35,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,4
5,26266,198,7.75,7924,77,2.14,8845e64c-078b-4a3a-a732-1efe937de14a,5
12,26266,198,7.75,7853,54,2.82,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,12
17,26266,198,7.75,7931,61,2.2,7f445daf-d952-4bf3-b733-def683994895,17
22,26266,198,7.75,7810,88,3.49,65eed33d-db39-4b87-b8a4-de20693d3821,22
34,26266,198,7.75,8115,71,2.51,5a652d01-49a0-4b52-a54c-51c21b53e0fe,34
49,26266,198,7.75,8054,58,3.0,3dbdd697-e200-4003-92f8-47202577ad0a,49
56,26266,198,7.75,7962,87,2.88,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,56
65,26266,198,7.75,8001,89,2.46,085d7298-e568-4752-a909-8eecf82e3ebc,65
66,26266,198,7.75,7307,65,2.03,981d9d90-47c5-4443-a939-26060914c7e4,66
9,26266,198,9.0,7973,73,2.15,3322caf5-0aeb-4230-89db-c56b23e94819,9
11,26266,198,9.0,8037,27,2.96,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,11
13,26266,198,9.0,8018,45,2.97,16718611-6bca-4e79-8071-94d68c181ba1,13
21,26266,198,9.0,7939,11,3.4,87da47db-3d5c-48b2-b3f2-123123d766f0,21
27,26266,198,9.0,8012,88,3.66,abb20336-74c4-448b-a5f7-252c765a55f4,27
33,26266,198,9.0,8017,92,4.32,6a57f963-5846-4eaa-a5d2-0e658499a4a9,33
39,26266,198,9.0,7907,90,2.88,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,39
46,26266,198,9.0,7912,74,2.72,132133b4-5554-4500-9494-87f534100012,46
51,26266,198,9.0,7596,97,3.07,8e6be05b-c10c-43db-b062-a559f5033312,51
61,26266,198,9.0,8057,89,2.88,2abe0875-f8ff-4373-aad8-bca142211a09,61
6,26268,66,1.5,8077,14,2.09,1f6c6525-a740-48c2-8dfc-9c4fb520c630,6
23,26268,66,1.5,8166,4,1.88,1a8cf3c1-690b-449c-bb36-fd3b251837c1,23
25,26268,66,1.5,8160,30,2.3,0e704828-9ccd-480e-8056-3a2a8158df0f,25
34,26268,66,1.5,8065,9,2.44,15dfbaca-4429-4c18-90f4-8d4804129e6f,34
46,26268,66,1.5,8087,15,1.8,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,46
49,26268,66,1.5,8137,29,2.02,38ad4b16-44e2-4e52-8d02-b23eca73a48d,49
50,26268,66,1.5,8151,10,2.03,e4bc0778-6eb7-4065-bf77-a9b6e293735f,50
52,26268,66,1.5,8093,24,1.63,9d425f58-501f-43f3-955e-05126bd09bb5,52
65,26268,66,1.5,8087,24,2.32,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,65
69,26268,66,1.5,8160,9,1.67,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,69
0,26268,66,2.75,8136,60,3.52,94eac034-9d70-40c0-89d4-d9a030a03d26,0
3,26268,66,2.75,8120,0,2.01,c496efe1-6c3e-480d-856f-af132dbe7048,3
4,26268,66,2.75,8106,27,4.18,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,4
7,26268,66,2.75,8108,6,1.93,c49bbdbd-6e52-4da5-887c-72db9cec7d93,7
12,26268,66,2.75,8148,50,3.29,88ff8e25-5b4f-453c-add2-298ef66c683c,12
20,26268,66,2.75,8149,9,1.75,215ead11-5650-429d-b541-0b107fbb996a,20
32,26268,66,2.75,8175,13,3.19,4a2adf87-0f15-4bc0-9837-899addfb179c,32
36,26268,66,2.75,8096,25,1.95,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,36
37,26268,66,2.75,8145,58,2.06,46c1720a-0af5-44e9-b008-09b89ef78bd9,37
58,26268,66,2.75,8110,12,2.39,3fd185a3-34a1-4f1a-9d01-aee3deee3988,58
5,26268,66,4.0,8137,18,1.9,1d41f125-7386-42b4-8250-f6c540c627a8,5
9,26268,66,4.0,8113,50,2.38,48fe3ca9-b1df-491d-bef9-6d9c5edee227,9
10,26268,66,4.0,8139,35,2.25,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,10
11,26268,66,4.0,8091,18,2.42,70326c05-1133-4c5d-8a4c-3e71e0da8479,11
13,26268,66,4.0,8121,24,1.73,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,13
24,26268,66,4.0,8105,15,1.86,7413c064-c0e5-4104-89aa-79d64ef9d6d9,24
42,26268,66,4.0,8143,60,1.86,0890b767-b394-4f89-aea1-c60cab7014af,42
60,26268,66,4.0,8095,57,2.39,9f53cd68-f278-45d6-806a-74eeef55bbcc,60
61,26268,66,4.0,8087,24,1.62,83dec58f-0765-4ddc-b785-670d8025c467,61
64,26268,66,4.0,8116,55,3.61,50781782-fbf2-4226-a593-5173be906638,64
15,26268,66,5.25,8121,85,1.77,8b72023d-88b1-4615-b871-cac794edf1d9,15
22,26268,66,5.25,8088,85,2.61,8e0deaa9-1ac5-4e69-817a-3204f157f360,22
27,26268,66,5.25,8097,55,3.13,384dc3de-9717-4531-83a1-683588fe1381,27
31,26268,66,5.25,8104,39,1.88,5f5a825b-b433-4986-b5d6-5239eb407d32,31
40,26268,66,5.25,8110,50,2.16,8a889364-bfa4-42f7-8d4c-ee7478ea863c,40
43,26268,66,5.25,8135,66,1.74,27f4d7f8-d998-48b2-a3e4-f885f21c713d,43
44,26268,66,5.25,8140,71,1.8,82cc23d1-ba4b-48c5-995a-a30d865ea249,44
51,26268,66,5.25,8098,50,4.03,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,51
62,26268,66,5.25,8122,40,2.35,2ef99e5f-bc49-429b-b086-41ed4571b58a,62
68,26268,66,5.25,8101,64,1.75,35ae5b09-f580-4922-91bd-f22c23175a47,68
1,26268,66,6.5,7998,29,2.05,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,1
14,26268,66,6.5,8086,40,2.14,2c174300-1111-477c-b605-e34e6031cd26,14
19,26268,66,6.5,8102,40,1.78,755a600e-d336-4f66-8771-52eed84faf02,19
28,26268,66,6.5,8130,67,1.86,8bee64f6-a3cb-48f4-be48-142b9065f5d7,28
33,26268,66,6.5,8132,75,2.46,5456278f-d454-4194-af69-2784112cffb9,33
35,26268,66,6.5,8110,38,1.9,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,35
39,26268,66,6.5,8112,38,2.6,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,39
47,26268,66,6.5,8085,50,2.14,93e661c0-3f68-4205-9141-04164911b7e4,47
48,26268,66,6.5,8111,41,1.93,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,48
57,26268,66,6.5,8095,39,2.1,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,57
2,26268,66,7.75,8057,41,1.89,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,2
16,26268,66,7.75,7899,91,1.75,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,16
17,26268,66,7.75,7420,96,2.4,981d9d90-47c5-4443-a939-26060914c7e4,17
21,26268,66,7.75,7996,43,3.06,8845e64c-078b-4a3a-a732-1efe937de14a,21
29,26268,66,7.75,8076,81,1.89,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,29
38,26268,66,7.75,8038,80,1.92,085d7298-e568-4752-a909-8eecf82e3ebc,38
41,26268,66,7.75,8084,43,1.97,015f75aa-de90-4fdc-8657-d630f1963869,41
53,26268,66,7.75,7916,96,2.06,65eed33d-db39-4b87-b8a4-de20693d3821,53
55,26268,66,7.75,8008,68,1.6,534a6ddb-dbec-42ac-b559-3f4cbdd66423,55
66,26268,66,7.75,8013,80,1.97,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,66
8,26268,66,9.0,8093,77,1.79,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,8
18,26268,66,9.0,8116,91,1.59,16718611-6bca-4e79-8071-94d68c181ba1,18
26,26268,66,9.0,8033,60,2.43,87da47db-3d5c-48b2-b3f2-123123d766f0,26
30,26268,66,9.0,8110,61,1.69,6a57f963-5846-4eaa-a5d2-0e658499a4a9,30
45,26268,66,9.0,8119,41,3.42,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,45
54,26268,66,9.0,8141,96,1.89,9301277e-6b35-4aa7-bd52-4f56ae0f029b,54
56,26268,66,9.0,8102,44,2.66,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,56
59,26268,66,9.0,8156,60,1.46,8649b489-429a-4894-9c74-827e94f04566,59
63,26268,66,9.0,8072,70,1.75,9f7e489f-4076-4332-b57e-13a42d4c75fd,63
67,26268,66,9.0,7958,84,1.95,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,67
3,26269,193,1.5,8190,0.0,5.55,1b1159fc-de2b-4ae5-a736-d98d8524a366,3
9,26269,193,1.5,8234,0.0,2.15,e838dadb-c02f-4273-ae93-210720dcd06c,9
15,26269,193,1.5,8246,0.0,2.56,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,15
16,26269,193,1.5,8316,0.0,3.3,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,16
21,26269,193,1.5,8159,0.0,2.51,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,21
34,26269,193,1.5,8162,0.0,2.34,15dfbaca-4429-4c18-90f4-8d4804129e6f,34
43,26269,193,1.5,8188,0.0,2.5,8ed7c0fc-1490-4e35-a000-7f7357a0772a,43
46,26269,193,1.5,8161,0.0,2.74,b3a507ff-2289-4ad3-8922-1a3d0532e154,46
61,26269,193,1.5,8117,0.0,2.61,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,61
68,26269,193,1.5,8190,0.0,2.29,1f6c6525-a740-48c2-8dfc-9c4fb520c630,68
19,26269,193,2.75,8256,0.0,2.68,c496efe1-6c3e-480d-856f-af132dbe7048,19
22,26269,193,2.75,8166,0.0,4.06,94eac034-9d70-40c0-89d4-d9a030a03d26,22
25,26269,193,2.75,8237,0.0,2.42,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,25
29,26269,193,2.75,8153,0.0,2.6,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,29
38,26269,193,2.75,8240,0.0,2.43,46c1720a-0af5-44e9-b008-09b89ef78bd9,38
53,26269,193,2.75,8224,0.0,2.84,8dc79a0d-b826-4ac2-8483-04346b06960d,53
54,26269,193,2.75,8255,0.0,2.59,4a2adf87-0f15-4bc0-9837-899addfb179c,54
57,26269,193,2.75,8230,0.0,2.59,215ead11-5650-429d-b541-0b107fbb996a,57
58,26269,193,2.75,8202,0.0,2.97,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,58
66,26269,193,2.75,8254,0.0,2.31,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,66
0,26269,193,4.0,8241,0.0,2.6,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,0
2,26269,193,4.0,8128,0.0,3.21,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,2
6,26269,193,4.0,8245,0.0,3.0,1d41f125-7386-42b4-8250-f6c540c627a8,6
17,26269,193,4.0,8199,0.0,7.56,70326c05-1133-4c5d-8a4c-3e71e0da8479,17
51,26269,193,4.0,8161,0.0,3.1,1f7aa6f4-6516-4b90-8eeb-142b1437644b,51
55,26269,193,4.0,8186,0.0,2.73,48fe3ca9-b1df-491d-bef9-6d9c5edee227,55
56,26269,193,4.0,8255,0.0,2.84,114b2369-dce5-4979-8319-c64c85175e6a,56
60,26269,193,4.0,8257,0.0,2.6,68382d9c-6cc5-4669-84bf-c8058e3c1472,60
62,26269,193,4.0,8180,32.0,3.8,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,62
69,26269,193,4.0,8194,0.0,2.54,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,69
8,26269,193,5.25,8106,0.0,2.13,0a4312a1-7156-4c68-9698-0f1495558bee,8
11,26269,193,5.25,8165,0.0,3.7,5f5a825b-b433-4986-b5d6-5239eb407d32,11
18,26269,193,5.25,8060,0.0,5.32,46786fd0-ca59-4ffa-a772-fe489fdbd94c,18
28,26269,193,5.25,8202,0.0,3.06,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,28
31,26269,193,5.25,8210,0.0,4.47,2ef99e5f-bc49-429b-b086-41ed4571b58a,31
40,26269,193,5.25,8226,7.0,4.2,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,40
42,26269,193,5.25,8227,0.0,2.82,2d3d47a2-03c8-4642-84ec-a8f67c64868c,42
48,26269,193,5.25,8224,13.0,2.46,39d4c0f1-9195-4761-98c6-457bad8a2291,48
52,26269,193,5.25,8271,0.0,3.63,82cc23d1-ba4b-48c5-995a-a30d865ea249,52
65,26269,193,5.25,8164,0.0,4.91,384dc3de-9717-4531-83a1-683588fe1381,65
4,26269,193,6.5,8217,,,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,4
13,26269,193,6.5,8181,0.0,3.67,5456278f-d454-4194-af69-2784112cffb9,13
20,26269,193,6.5,8261,0.0,3.23,755a600e-d336-4f66-8771-52eed84faf02,20
24,26269,193,6.5,8172,13.0,5.23,2c174300-1111-477c-b605-e34e6031cd26,24
26,26269,193,6.5,8194,0.0,3.78,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,26
37,26269,193,6.5,8117,0.0,2.64,e3160d16-fe5e-4987-918b-0921ab937804,37
39,26269,193,6.5,8180,4.0,9.47,40860eea-1c44-4896-96b1-ee2d42a6c522,39
41,26269,193,6.5,8090,0.0,4.51,1827c058-6388-491a-b84c-d4d6c512039e,41
45,26269,193,6.5,8142,73.0,2.41,e2c787c5-5358-4a21-bb35-c422b37ef982,45
47,26269,193,6.5,8125,16.0,9.07,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,47
1,26269,193,7.75,8183,0.0,2.76,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,1
7,26269,193,7.75,8106,100.0,2.54,534a6ddb-dbec-42ac-b559-3f4cbdd66423,7
10,26269,193,7.75,8187,1.0,3.55,015f75aa-de90-4fdc-8657-d630f1963869,10
12,26269,193,7.75,8190,100.0,2.23,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,12
27,26269,193,7.75,8115,0.0,4.24,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,27
30,26269,193,7.75,8151,10.0,3.86,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,30
33,26269,193,7.75,8161,0.0,7.8,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,33
35,26269,193,7.75,8024,100.0,1.95,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,35
64,26269,193,7.75,8023,100.0,1.68,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,64
67,26269,193,7.75,7465,100.0,1.89,981d9d90-47c5-4443-a939-26060914c7e4,67
5,26269,193,9.0,8162,100.0,3.7,132133b4-5554-4500-9494-87f534100012,5
14,26269,193,9.0,8258,100.0,3.33,2abe0875-f8ff-4373-aad8-bca142211a09,14
23,26269,193,9.0,8263,75.0,3.04,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,23
32,26269,193,9.0,8078,0.0,3.66,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,32
36,26269,193,9.0,8154,100.0,2.46,abb20336-74c4-448b-a5f7-252c765a55f4,36
44,26269,193,9.0,8195,0.0,4.05,9301277e-6b35-4aa7-bd52-4f56ae0f029b,44
49,26269,193,9.0,7739,0.0,3.33,8e6be05b-c10c-43db-b062-a559f5033312,49
50,26269,193,9.0,8173,0.0,2.74,3322caf5-0aeb-4230-89db-c56b23e94819,50
59,26269,193,9.0,8160,0.0,3.9,91327185-f59e-4ae7-a000-fd66526bab82,59
63,26269,193,9.0,8254,82.0,3.37,8649b489-429a-4894-9c74-827e94f04566,63
4,26270,190,1.5,8162,0,3.23,95aaf072-b6be-4da4-9857-deaf20ab49f2,4
7,26270,190,1.5,8211,0,3.08,e4bc0778-6eb7-4065-bf77-a9b6e293735f,7
9,26270,190,1.5,8176,0,2.91,1f6c6525-a740-48c2-8dfc-9c4fb520c630,9
12,26270,190,1.5,8126,0,2.84,9d425f58-501f-43f3-955e-05126bd09bb5,12
17,26270,190,1.5,8185,0,2.37,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,17
30,26270,190,1.5,8130,0,2.68,15dfbaca-4429-4c18-90f4-8d4804129e6f,30
35,26270,190,1.5,8257,0,3.1,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,35
41,26270,190,1.5,8134,0,2.65,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,41
44,26270,190,1.5,8222,0,3.98,1a8cf3c1-690b-449c-bb36-fd3b251837c1,44
47,26270,190,1.5,8196,0,2.77,e838dadb-c02f-4273-ae93-210720dcd06c,47
10,26270,190,2.75,8119,0,2.7,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,10
11,26270,190,2.75,8177,0,2.37,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,11
20,26270,190,2.75,8129,0,2.62,32110051-52cf-4952-a6e5-4c5fe75760b7,20
31,26270,190,2.75,8142,0,5.19,112b96b3-6518-4053-ad9f-ff77320acc23,31
32,26270,190,2.75,8165,0,2.79,3fd185a3-34a1-4f1a-9d01-aee3deee3988,32
39,26270,190,2.75,8227,0,2.35,c49bbdbd-6e52-4da5-887c-72db9cec7d93,39
40,26270,190,2.75,8235,0,2.59,215ead11-5650-429d-b541-0b107fbb996a,40
59,26270,190,2.75,8167,0,3.76,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,59
61,26270,190,2.75,8167,0,3.03,88ff8e25-5b4f-453c-add2-298ef66c683c,61
67,26270,190,2.75,8176,0,4.07,8fa1d226-bf98-4c72-8961-7121546d4a11,67
3,26270,190,4.0,8137,0,2.99,70326c05-1133-4c5d-8a4c-3e71e0da8479,3
5,26270,190,4.0,8194,0,3.26,fb491605-8f46-43ab-ba62-bfd86d95e4d6,5
6,26270,190,4.0,8137,0,4.43,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,6
24,26270,190,4.0,8183,0,2.9,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,24
25,26270,190,4.0,8151,0,3.42,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,25
29,26270,190,4.0,8139,0,2.96,9f53cd68-f278-45d6-806a-74eeef55bbcc,29
43,26270,190,4.0,8196,0,3.73,83dec58f-0765-4ddc-b785-670d8025c467,43
50,26270,190,4.0,8148,0,1.89,50781782-fbf2-4226-a593-5173be906638,50
54,26270,190,4.0,8203,0,2.47,0890b767-b394-4f89-aea1-c60cab7014af,54
65,26270,190,4.0,8175,0,3.15,1f7aa6f4-6516-4b90-8eeb-142b1437644b,65
0,26270,190,5.25,8204,0,3.39,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,0
13,26270,190,5.25,8121,100,3.53,86e934a2-75ef-4084-a167-ce0ca737532d,13
14,26270,190,5.25,8135,100,2.78,39d4c0f1-9195-4761-98c6-457bad8a2291,14
18,26270,190,5.25,8202,100,2.45,2ef99e5f-bc49-429b-b086-41ed4571b58a,18
21,26270,190,5.25,8153,100,2.68,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,21
26,26270,190,5.25,8167,0,2.63,8e0deaa9-1ac5-4e69-817a-3204f157f360,26
38,26270,190,5.25,8194,100,8.94,82cc23d1-ba4b-48c5-995a-a30d865ea249,38
51,26270,190,5.25,8122,100,3.19,4cf04acf-6776-453a-a811-1c5e51c2ece4,51
55,26270,190,5.25,8142,100,2.92,2d3d47a2-03c8-4642-84ec-a8f67c64868c,55
60,26270,190,5.25,8175,100,2.76,5f5a825b-b433-4986-b5d6-5239eb407d32,60
16,26270,190,6.5,8104,100,3.36,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,16
22,26270,190,6.5,8188,100,4.33,93e661c0-3f68-4205-9141-04164911b7e4,22
33,26270,190,6.5,8099,100,2.53,e3160d16-fe5e-4987-918b-0921ab937804,33
34,26270,190,6.5,8178,100,2.11,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,34
42,26270,190,6.5,8171,100,2.58,8bee64f6-a3cb-48f4-be48-142b9065f5d7,42
48,26270,190,6.5,8142,100,3.22,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,48
63,26270,190,6.5,8127,100,3.18,5456278f-d454-4194-af69-2784112cffb9,63
64,26270,190,6.5,8201,100,3.45,755a600e-d336-4f66-8771-52eed84faf02,64
68,26270,190,6.5,8141,100,2.26,d80f638e-7e4b-4e80-bc19-a4b764fd7614,68
69,26270,190,6.5,8215,0,2.96,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,69
15,26270,190,7.75,8172,100,3.99,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,15
19,26270,190,7.75,8201,100,3.17,5a652d01-49a0-4b52-a54c-51c21b53e0fe,19
27,26270,190,7.75,8101,100,2.09,8b590505-e40d-4ff8-802d-5430cc2802b6,27
28,26270,190,7.75,8018,0,2.5,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,28
37,26270,190,7.75,8125,100,2.95,7f445daf-d952-4bf3-b733-def683994895,37
49,26270,190,7.75,8078,0,2.35,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,49
52,26270,190,7.75,8188,100,3.28,09060d5d-c3e1-451b-a3b5-4b2b567660ff,52
58,26270,190,7.75,7986,100,2.81,65eed33d-db39-4b87-b8a4-de20693d3821,58
62,26270,190,7.75,8055,100,2.7,534a6ddb-dbec-42ac-b559-3f4cbdd66423,62
66,26270,190,7.75,8153,0,2.4,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,66
1,26270,190,9.0,8126,100,6.6,91327185-f59e-4ae7-a000-fd66526bab82,1
2,26270,190,9.0,8178,100,3.53,7d40f846-95bc-4c08-b7a1-b4a410852b77,2
8,26270,190,9.0,8192,100,3.22,6a57f963-5846-4eaa-a5d2-0e658499a4a9,8
23,26270,190,9.0,8149,100,2.97,059f8cfb-52c8-47fd-8d26-b0fec58eafae,23
36,26270,190,9.0,8212,100,3.9,9301277e-6b35-4aa7-bd52-4f56ae0f029b,36
45,26270,190,9.0,8238,100,2.17,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,45
46,26270,190,9.0,8054,100,2.25,132133b4-5554-4500-9494-87f534100012,46
53,26270,190,9.0,8118,100,2.18,1be4605b-9f78-45d4-8eb0-87bdc69537e2,53
56,26270,190,9.0,8177,0,2.04,9f7e489f-4076-4332-b57e-13a42d4c75fd,56
57,26270,190,9.0,8173,100,3.74,a5228b86-ba0a-42f2-aa38-23b5369f0e56,57
1,26271,346,1.5,8014,30,4.03,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,1
5,26271,346,1.5,8051,14,3.6,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,5
9,26271,346,1.5,7959,25,3.61,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,9
17,26271,346,1.5,7917,21,3.0,7e595f18-f375-4ca5-b922-61b8d693804d,17
19,26271,346,1.5,8003,22,3.56,38ad4b16-44e2-4e52-8d02-b23eca73a48d,19
30,26271,346,1.5,7902,8,3.4,15dfbaca-4429-4c18-90f4-8d4804129e6f,30
