,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
63,26004,,9.0,8196,72.0,1.74,2abe0875-f8ff-4373-aad8-bca142211a09,63
65,26004,,9.0,8113,31.0,2.37,87da47db-3d5c-48b2-b3f2-123123d766f0,65
5,26005,,1.5,7974,0.0,3.13,9d425f58-501f-43f3-955e-05126bd09bb5,5
9,26005,,1.5,8032,,,0e704828-9ccd-480e-8056-3a2a8158df0f,9
12,26005,,1.5,7989,0.0,2.96,7e595f18-f375-4ca5-b922-61b8d693804d,12
29,26005,,1.5,8024,0.0,2.15,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,29
39,26005,,1.5,7969,0.0,2.02,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,39
54,26005,,1.5,7926,0.0,3.34,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,54
59,26005,,1.5,7959,13.0,8.85,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,59
63,26005,,1.5,7927,0.0,1.85,1b1159fc-de2b-4ae5-a736-d98d8524a366,63
64,26005,,1.5,7992,2.0,4.76,e838dadb-c02f-4273-ae93-210720dcd06c,64
65,26005,,1.5,7978,0.0,7.72,b3a507ff-2289-4ad3-8922-1a3d0532e154,65
14,26005,,2.75,7965,5.0,2.79,8fa1d226-bf98-4c72-8961-7121546d4a11,14
21,26005,,2.75,7992,7.0,2.59,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,21
30,26005,,2.75,8036,0.0,2.4,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,30
33,26005,,2.75,8013,7.0,4.22,215ead11-5650-429d-b541-0b107fbb996a,33
35,26005,,2.75,8041,25.0,3.5,42a6675b-868f-488d-a671-17a04c97ab01,35
40,26005,,2.75,7992,0.0,2.15,4a2adf87-0f15-4bc0-9837-899addfb179c,40
50,26005,,2.75,8029,0.0,3.24,c49bbdbd-6e52-4da5-887c-72db9cec7d93,50
57,26005,,2.75,8037,12.0,2.54,88ff8e25-5b4f-453c-add2-298ef66c683c,57
60,26005,,2.75,8011,3.0,2.14,0bad25fa-4a38-4561-9d35-56f1108797cd,60
66,26005,,2.75,7995,9.0,4.69,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,66
3,26005,,4.0,7983,1.0,2.22,9f53cd68-f278-45d6-806a-74eeef55bbcc,3
19,26005,,4.0,7994,25.0,2.62,114b2369-dce5-4979-8319-c64c85175e6a,19
22,26005,,4.0,8053,27.0,3.86,0890b767-b394-4f89-aea1-c60cab7014af,22
24,26005,,4.0,8013,19.0,2.14,1d41f125-7386-42b4-8250-f6c540c627a8,24
38,26005,,4.0,8001,26.0,1.95,68382d9c-6cc5-4669-84bf-c8058e3c1472,38
43,26005,,4.0,7962,25.0,1.92,1f7aa6f4-6516-4b90-8eeb-142b1437644b,43
47,26005,,4.0,7972,0.0,2.88,1a1c3419-9320-46a3-8b48-10e9514c3e7d,47
52,26005,,4.0,7978,17.0,3.57,83dec58f-0765-4ddc-b785-670d8025c467,52
55,26005,,4.0,7976,21.0,2.24,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,55
58,26005,,4.0,7986,8.0,3.1,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,58
0,26005,,5.25,8037,5.0,2.44,384dc3de-9717-4531-83a1-683588fe1381,0
8,26005,,5.25,7958,33.0,2.37,8e0deaa9-1ac5-4e69-817a-3204f157f360,8
20,26005,,5.25,7986,39.0,4.62,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,20
27,26005,,5.25,8006,64.0,4.1,124d9b3a-acac-4627-93e0-f05b493598f3,27
28,26005,,5.25,8012,73.0,2.9,4cf04acf-6776-453a-a811-1c5e51c2ece4,28
36,26005,,5.25,8013,67.0,1.81,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,36
42,26005,,5.25,7942,39.0,2.41,2d3d47a2-03c8-4642-84ec-a8f67c64868c,42
51,26005,,5.25,8002,24.0,2.82,2ef99e5f-bc49-429b-b086-41ed4571b58a,51
53,26005,,5.25,7975,21.0,2.33,86e934a2-75ef-4084-a167-ce0ca737532d,53
56,26005,,5.25,7990,29.0,3.39,5f5a825b-b433-4986-b5d6-5239eb407d32,56
2,26005,,6.5,7972,41.0,2.19,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,2
7,26005,,6.5,7968,46.0,1.72,8bee64f6-a3cb-48f4-be48-142b9065f5d7,7
11,26005,,6.5,7977,39.0,2.52,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,11
16,26005,,6.5,7974,52.0,3.94,debe6245-13a4-4a31-b28a-e7b25ce8fa93,16
17,26005,,6.5,7966,60.0,1.76,d80f638e-7e4b-4e80-bc19-a4b764fd7614,17
34,26005,,6.5,8027,72.0,2.08,187f8493-9a30-43cc-a2bd-5d96f6d2263d,34
41,26005,,6.5,7965,66.0,1.65,93e661c0-3f68-4205-9141-04164911b7e4,41
44,26005,,6.5,7878,21.0,2.71,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,44
48,26005,,6.5,7947,63.0,1.93,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,48
68,26005,,6.5,7981,58.0,7.92,755a600e-d336-4f66-8771-52eed84faf02,68
1,26005,,7.75,7893,29.0,1.99,8845e64c-078b-4a3a-a732-1efe937de14a,1
6,26005,,7.75,7856,69.0,2.45,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,6
25,26005,,7.75,7891,88.0,3.35,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,25
26,26005,,7.75,7984,82.0,1.58,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,26
32,26005,,7.75,7790,88.0,2.27,65eed33d-db39-4b87-b8a4-de20693d3821,32
37,26005,,7.75,7776,96.0,1.81,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,37
45,26005,,7.75,8027,98.0,2.55,09060d5d-c3e1-451b-a3b5-4b2b567660ff,45
62,26005,,7.75,7915,93.0,2.17,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,62
67,26005,,7.75,8058,2.0,2.17,3dbdd697-e200-4003-92f8-47202577ad0a,67
69,26005,,7.75,8006,81.0,5.33,015f75aa-de90-4fdc-8657-d630f1963869,69
4,26005,,9.0,7947,67.0,2.17,059f8cfb-52c8-47fd-8d26-b0fec58eafae,4
10,26005,,9.0,8016,42.0,2.03,6a57f963-5846-4eaa-a5d2-0e658499a4a9,10
13,26005,,9.0,8003,90.0,1.86,7d40f846-95bc-4c08-b7a1-b4a410852b77,13
15,26005,,9.0,7976,90.0,4.4,abb20336-74c4-448b-a5f7-252c765a55f4,15
18,26005,,9.0,8012,74.0,2.63,9301277e-6b35-4aa7-bd52-4f56ae0f029b,18
23,26005,,9.0,7974,82.0,6.11,9f7e489f-4076-4332-b57e-13a42d4c75fd,23
31,26005,,9.0,7962,99.0,2.26,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,31
46,26005,,9.0,7990,100.0,3.0,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,46
49,26005,,9.0,7971,97.0,2.99,8649b489-429a-4894-9c74-827e94f04566,49
61,26005,,9.0,7933,75.0,3.32,1be4605b-9f78-45d4-8eb0-87bdc69537e2,61
5,26007,,1.5,8050,0.0,1.7,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,5
9,26007,,1.5,8194,0.0,1.76,0e704828-9ccd-480e-8056-3a2a8158df0f,9
13,26007,,1.5,8177,0.0,1.62,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,13
30,26007,,1.5,8213,100.0,8.89,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,30
44,26007,,1.5,8064,0.0,1.64,1a8cf3c1-690b-449c-bb36-fd3b251837c1,44
46,26007,,1.5,8131,0.0,1.49,e838dadb-c02f-4273-ae93-210720dcd06c,46
49,26007,,1.5,8027,0.0,2.27,1b1159fc-de2b-4ae5-a736-d98d8524a366,49
50,26007,,1.5,8152,0.0,3.2,b3a507ff-2289-4ad3-8922-1a3d0532e154,50
57,26007,,1.5,8094,0.0,2.2,9d425f58-501f-43f3-955e-05126bd09bb5,57
59,26007,,1.5,8136,0.0,1.71,50919f52-6a9c-4824-b24f-2f1aebd58e1b,59
7,26007,,2.75,8121,0.0,1.5,32110051-52cf-4952-a6e5-4c5fe75760b7,7
18,26007,,2.75,8125,0.0,1.68,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,18
22,26007,,2.75,8222,0.0,1.37,42a6675b-868f-488d-a671-17a04c97ab01,22
26,26007,,2.75,8219,100.0,3.14,112b96b3-6518-4053-ad9f-ff77320acc23,26
34,26007,,2.75,8229,0.0,1.64,215ead11-5650-429d-b541-0b107fbb996a,34
47,26007,,2.75,8059,0.0,1.62,8dc79a0d-b826-4ac2-8483-04346b06960d,47
48,26007,,2.75,8050,0.0,1.99,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,48
54,26007,,2.75,8153,0.0,2.22,46c1720a-0af5-44e9-b008-09b89ef78bd9,54
60,26007,,2.75,8096,0.0,1.68,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,60
66,26007,,2.75,8120,0.0,1.47,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,66
4,26007,,4.0,8152,0.0,1.33,1f7aa6f4-6516-4b90-8eeb-142b1437644b,4
8,26007,,4.0,8134,0.0,1.76,7413c064-c0e5-4104-89aa-79d64ef9d6d9,8
12,26007,,4.0,8125,0.0,1.78,114b2369-dce5-4979-8319-c64c85175e6a,12
14,26007,,4.0,8097,0.0,1.8,1a1c3419-9320-46a3-8b48-10e9514c3e7d,14
37,26007,,4.0,8229,0.0,1.89,0890b767-b394-4f89-aea1-c60cab7014af,37
52,26007,,4.0,8130,0.0,1.42,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,52
56,26007,,4.0,8103,100.0,1.75,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,56
62,26007,,4.0,8107,0.0,4.25,1d41f125-7386-42b4-8250-f6c540c627a8,62
63,26007,,4.0,8159,0.0,2.51,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,63
67,26007,,4.0,8126,0.0,1.4,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,67
10,26007,,5.25,8124,0.0,1.78,2d3d47a2-03c8-4642-84ec-a8f67c64868c,10
15,26007,,5.25,8147,100.0,2.6,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,15
19,26007,,5.25,8147,0.0,2.46,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,19
21,26007,,5.25,8148,100.0,6.19,27f4d7f8-d998-48b2-a3e4-f885f21c713d,21
24,26007,,5.25,8121,0.0,2.78,82cc23d1-ba4b-48c5-995a-a30d865ea249,24
32,26007,,5.25,8124,0.0,1.66,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,32
35,26007,,5.25,8091,0.0,4.91,86e934a2-75ef-4084-a167-ce0ca737532d,35
41,26007,,5.25,8087,,,384dc3de-9717-4531-83a1-683588fe1381,41
58,26007,,5.25,8112,100.0,2.14,35ae5b09-f580-4922-91bd-f22c23175a47,58
69,26007,,5.25,8186,100.0,1.61,39d4c0f1-9195-4761-98c6-457bad8a2291,69
2,26007,,6.5,8141,0.0,1.87,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,2
3,26007,,6.5,8139,0.0,1.48,93e661c0-3f68-4205-9141-04164911b7e4,3
6,26007,,6.5,8129,0.0,2.65,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,6
25,26007,,6.5,8097,0.0,3.2,d80f638e-7e4b-4e80-bc19-a4b764fd7614,25
36,26007,,6.5,8111,0.0,2.74,1827c058-6388-491a-b84c-d4d6c512039e,36
38,26007,,6.5,8113,0.0,1.37,8bee64f6-a3cb-48f4-be48-142b9065f5d7,38
45,26007,,6.5,8125,0.0,1.81,187f8493-9a30-43cc-a2bd-5d96f6d2263d,45
53,26007,,6.5,8146,0.0,1.68,2c174300-1111-477c-b605-e34e6031cd26,53
55,26007,,6.5,8064,0.0,2.2,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,55
68,26007,,6.5,8109,100.0,3.98,755a600e-d336-4f66-8771-52eed84faf02,68
16,26007,,7.75,8156,100.0,3.24,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,16
20,26007,,7.75,8198,7.0,9.87,3dbdd697-e200-4003-92f8-47202577ad0a,20
23,26007,,7.75,8082,0.0,2.52,8b590505-e40d-4ff8-802d-5430cc2802b6,23
27,26007,,7.75,8054,100.0,2.09,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,27
28,26007,,7.75,7947,0.0,2.37,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,28
33,26007,,7.75,8081,0.0,2.24,8845e64c-078b-4a3a-a732-1efe937de14a,33
39,26007,,7.75,7851,100.0,1.93,65eed33d-db39-4b87-b8a4-de20693d3821,39
42,26007,,7.75,8047,0.0,1.45,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,42
43,26007,,7.75,8115,100.0,1.76,5a652d01-49a0-4b52-a54c-51c21b53e0fe,43
64,26007,,7.75,7457,0.0,4.14,981d9d90-47c5-4443-a939-26060914c7e4,64
0,26007,,9.0,8216,100.0,2.09,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,0
1,26007,,9.0,7946,100.0,2.09,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,1
11,26007,,9.0,8021,100.0,1.47,91327185-f59e-4ae7-a000-fd66526bab82,11
17,26007,,9.0,8013,100.0,2.23,132133b4-5554-4500-9494-87f534100012,17
29,26007,,9.0,8147,0.0,3.96,a5228b86-ba0a-42f2-aa38-23b5369f0e56,29
31,26007,,9.0,8152,0.0,1.98,abb20336-74c4-448b-a5f7-252c765a55f4,31
40,26007,,9.0,8079,100.0,2.12,3322caf5-0aeb-4230-89db-c56b23e94819,40
51,26007,,9.0,8091,100.0,1.53,7d40f846-95bc-4c08-b7a1-b4a410852b77,51
61,26007,,9.0,7648,0.0,1.95,8e6be05b-c10c-43db-b062-a559f5033312,61
65,26007,,9.0,8142,0.0,3.3,059f8cfb-52c8-47fd-8d26-b0fec58eafae,65
3,26008,,1.5,8081,10.0,2.42,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,3
9,26008,,1.5,7989,12.0,2.66,1b1159fc-de2b-4ae5-a736-d98d8524a366,9
30,26008,,1.5,8051,6.0,2.91,1f6c6525-a740-48c2-8dfc-9c4fb520c630,30
37,26008,,1.5,8133,7.0,3.1,38ad4b16-44e2-4e52-8d02-b23eca73a48d,37
38,26008,,1.5,8169,10.0,3.17,7e595f18-f375-4ca5-b922-61b8d693804d,38
39,26008,,1.5,8208,8.0,2.21,8ed7c0fc-1490-4e35-a000-7f7357a0772a,39
45,26008,,1.5,8109,8.0,2.3,b3a507ff-2289-4ad3-8922-1a3d0532e154,45
50,26008,,1.5,8069,15.0,2.87,95aaf072-b6be-4da4-9857-deaf20ab49f2,50
56,26008,,1.5,8138,6.0,2.65,0e704828-9ccd-480e-8056-3a2a8158df0f,56
57,26008,,1.5,8045,6.0,4.04,9d425f58-501f-43f3-955e-05126bd09bb5,57
0,26008,,2.75,8223,7.0,2.24,8dc79a0d-b826-4ac2-8483-04346b06960d,0
8,26008,,2.75,7997,14.0,2.32,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,8
19,26008,,2.75,8084,14.0,2.6,4a2adf87-0f15-4bc0-9837-899addfb179c,19
21,26008,,2.75,8000,11.0,2.16,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,21
55,26008,,2.75,8126,10.0,2.56,59df47e5-696a-407f-aa33-94dab9b3e492,55
58,26008,,2.75,8162,6.0,3.03,46c1720a-0af5-44e9-b008-09b89ef78bd9,58
59,26008,,2.75,8131,9.0,2.77,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,59
61,26008,,2.75,8065,13.0,3.56,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,61
64,26008,,2.75,8143,21.0,2.53,88ff8e25-5b4f-453c-add2-298ef66c683c,64
66,26008,,2.75,8121,15.0,3.33,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,66
11,26008,,4.0,7978,14.0,3.46,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,11
23,26008,,4.0,8054,9.0,2.4,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,23
24,26008,,4.0,8057,8.0,2.15,7413c064-c0e5-4104-89aa-79d64ef9d6d9,24
26,26008,,4.0,8057,12.0,2.75,1d41f125-7386-42b4-8250-f6c540c627a8,26
35,26008,,4.0,8042,5.0,3.18,50781782-fbf2-4226-a593-5173be906638,35
42,26008,,4.0,8066,16.0,2.59,83dec58f-0765-4ddc-b785-670d8025c467,42
46,26008,,4.0,8062,12.0,2.61,9f53cd68-f278-45d6-806a-74eeef55bbcc,46
49,26008,,4.0,8059,75.0,2.36,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,49
65,26008,,4.0,8085,16.0,3.17,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,65
68,26008,,4.0,8017,12.0,2.04,1a1c3419-9320-46a3-8b48-10e9514c3e7d,68
1,26008,,5.25,7926,5.0,2.86,46786fd0-ca59-4ffa-a772-fe489fdbd94c,1
4,26008,,5.25,8040,84.0,2.56,384dc3de-9717-4531-83a1-683588fe1381,4
6,26008,,5.25,8174,78.0,2.59,39d4c0f1-9195-4761-98c6-457bad8a2291,6
12,26008,,5.25,8031,10.0,3.9,8a889364-bfa4-42f7-8d4c-ee7478ea863c,12
14,26008,,5.25,8167,12.0,2.55,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,14
20,26008,,5.25,8140,7.0,2.41,8b72023d-88b1-4615-b871-cac794edf1d9,20
33,26008,,5.25,8058,11.0,2.23,5f5a825b-b433-4986-b5d6-5239eb407d32,33
48,26008,,5.25,8156,19.0,3.42,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,48
51,26008,,5.25,8089,11.0,3.31,27f4d7f8-d998-48b2-a3e4-f885f21c713d,51
52,26008,,5.25,8025,20.0,3.0,0a4312a1-7156-4c68-9698-0f1495558bee,52
5,26008,,6.5,8035,17.0,2.35,93e661c0-3f68-4205-9141-04164911b7e4,5
7,26008,,6.5,8042,17.0,2.06,d98f2d5f-eb3b-4ebd-b714-878343382f2a,7
10,26008,,6.5,8061,16.0,3.68,40860eea-1c44-4896-96b1-ee2d42a6c522,10
16,26008,,6.5,8091,11.0,2.9,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,16
18,26008,,6.5,8059,7.0,2.68,1827c058-6388-491a-b84c-d4d6c512039e,18
22,26008,,6.5,8009,13.0,2.75,d80f638e-7e4b-4e80-bc19-a4b764fd7614,22
44,26008,,6.5,8029,75.0,3.22,5456278f-d454-4194-af69-2784112cffb9,44
47,26008,,6.5,8111,42.0,3.36,8bee64f6-a3cb-48f4-be48-142b9065f5d7,47
54,26008,,6.5,8028,16.0,2.95,2c174300-1111-477c-b605-e34e6031cd26,54
63,26008,,6.5,8049,80.0,2.83,187f8493-9a30-43cc-a2bd-5d96f6d2263d,63
2,26008,,7.75,7993,9.0,2.65,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,2
17,26008,,7.75,7997,7.0,2.92,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,17
27,26008,,7.75,7832,13.0,2.76,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,27
31,26008,,7.75,7988,10.0,2.55,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,31
32,26008,,7.75,8044,9.0,2.67,015f75aa-de90-4fdc-8657-d630f1963869,32
36,26008,,7.75,8062,11.0,2.47,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,36
41,26008,,7.75,8019,70.0,2.33,5a652d01-49a0-4b52-a54c-51c21b53e0fe,41
43,26008,,7.75,7357,64.0,2.8,981d9d90-47c5-4443-a939-26060914c7e4,43
53,26008,,7.75,8050,15.0,2.76,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,53
69,26008,,7.75,7960,14.0,3.02,8845e64c-078b-4a3a-a732-1efe937de14a,69
13,26008,,9.0,7991,8.0,2.43,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,13
15,26008,,9.0,8044,16.0,3.02,1be4605b-9f78-45d4-8eb0-87bdc69537e2,15
25,26008,,9.0,8062,8.0,2.36,9301277e-6b35-4aa7-bd52-4f56ae0f029b,25
28,26008,,9.0,8153,13.0,2.12,abb20336-74c4-448b-a5f7-252c765a55f4,28
29,26008,,9.0,8022,14.0,2.5,3322caf5-0aeb-4230-89db-c56b23e94819,29
34,26008,,9.0,8109,8.0,2.84,059f8cfb-52c8-47fd-8d26-b0fec58eafae,34
40,26008,,9.0,7631,79.0,1.79,8e6be05b-c10c-43db-b062-a559f5033312,40
60,26008,,9.0,8062,83.0,2.26,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,60
62,26008,,9.0,8026,73.0,3.08,91327185-f59e-4ae7-a000-fd66526bab82,62
67,26008,,9.0,8020,12.0,3.0,7d40f846-95bc-4c08-b7a1-b4a410852b77,67
2,26009,,1.5,8175,0.0,2.22,e4bc0778-6eb7-4065-bf77-a9b6e293735f,2
9,26009,,1.5,8207,5.0,2.5,0e704828-9ccd-480e-8056-3a2a8158df0f,9
10,26009,,1.5,8009,0.0,3.01,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,10
11,26009,,1.5,7951,0.0,2.47,b3a507ff-2289-4ad3-8922-1a3d0532e154,11
13,26009,,1.5,8014,0.0,3.04,e838dadb-c02f-4273-ae93-210720dcd06c,13
22,26009,,1.5,8339,0.0,3.87,8ed7c0fc-1490-4e35-a000-7f7357a0772a,22
23,26009,,1.5,8127,0.0,2.36,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,23
26,26009,,1.5,7948,0.0,2.04,1b1159fc-de2b-4ae5-a736-d98d8524a366,26
47,26009,,1.5,7971,0.0,2.28,9d425f58-501f-43f3-955e-05126bd09bb5,47
63,26009,,1.5,8103,0.0,3.08,15dfbaca-4429-4c18-90f4-8d4804129e6f,63
8,26009,,2.75,7969,50.0,6.92,94eac034-9d70-40c0-89d4-d9a030a03d26,8
18,26009,,2.75,7997,18.0,6.53,3fd185a3-34a1-4f1a-9d01-aee3deee3988,18
28,26009,,2.75,8178,15.0,2.35,88ff8e25-5b4f-453c-add2-298ef66c683c,28
32,26009,,2.75,8141,18.0,2.42,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,32
35,26009,,2.75,8137,14.0,2.26,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,35
36,26009,,2.75,8011,13.0,2.52,4a2adf87-0f15-4bc0-9837-899addfb179c,36
42,26009,,2.75,8006,0.0,2.46,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,42
56,26009,,2.75,8028,0.0,4.1,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,56
57,26009,,2.75,7973,5.0,6.84,0bad25fa-4a38-4561-9d35-56f1108797cd,57
64,26009,,2.75,7984,2.0,3.58,59df47e5-696a-407f-aa33-94dab9b3e492,64
1,26009,,4.0,8124,3.0,5.64,1a1c3419-9320-46a3-8b48-10e9514c3e7d,1
3,26009,,4.0,8005,0.0,2.19,fb491605-8f46-43ab-ba62-bfd86d95e4d6,3
14,26009,,4.0,8000,7.0,1.99,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,14
16,26009,,4.0,8163,42.0,7.18,9f53cd68-f278-45d6-806a-74eeef55bbcc,16
17,26009,,4.0,8152,22.0,2.92,1f7aa6f4-6516-4b90-8eeb-142b1437644b,17
24,26009,,4.0,7964,12.0,3.52,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,24
40,26009,,4.0,8161,58.0,6.93,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,40
52,26009,,4.0,8154,50.0,7.13,7413c064-c0e5-4104-89aa-79d64ef9d6d9,52
58,26009,,4.0,8110,13.0,2.13,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,58
69,26009,,4.0,8015,6.0,2.4,1d41f125-7386-42b4-8250-f6c540c627a8,69
0,26009,,5.25,8321,33.0,3.7,8b72023d-88b1-4615-b871-cac794edf1d9,0
20,26009,,5.25,8082,,,0a4312a1-7156-4c68-9698-0f1495558bee,20
33,26009,,5.25,8044,60.0,5.04,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,33
37,26009,,5.25,8036,28.0,2.45,124d9b3a-acac-4627-93e0-f05b493598f3,37
38,26009,,5.25,8009,85.0,5.1,39d4c0f1-9195-4761-98c6-457bad8a2291,38
39,26009,,5.25,8178,68.0,4.4,27f4d7f8-d998-48b2-a3e4-f885f21c713d,39
44,26009,,5.25,8014,21.0,1.86,8a889364-bfa4-42f7-8d4c-ee7478ea863c,44
45,26009,,5.25,8058,17.0,2.68,2ef99e5f-bc49-429b-b086-41ed4571b58a,45
59,26009,,5.25,8008,45.0,2.48,5f5a825b-b433-4986-b5d6-5239eb407d32,59
65,26009,,5.25,8012,55.0,7.61,46786fd0-ca59-4ffa-a772-fe489fdbd94c,65
5,26009,,6.5,8169,44.0,6.21,d98f2d5f-eb3b-4ebd-b714-878343382f2a,5
15,26009,,6.5,7896,10.0,3.67,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,15
19,26009,,6.5,8335,20.0,5.42,187f8493-9a30-43cc-a2bd-5d96f6d2263d,19
43,26009,,6.5,7969,29.0,3.73,2c174300-1111-477c-b605-e34e6031cd26,43
48,26009,,6.5,8025,0.0,2.7,93e661c0-3f68-4205-9141-04164911b7e4,48
50,26009,,6.5,8071,81.0,2.25,e2c787c5-5358-4a21-bb35-c422b37ef982,50
51,26009,,6.5,7959,75.0,4.75,e3160d16-fe5e-4987-918b-0921ab937804,51
54,26009,,6.5,8199,0.0,2.24,13e24563-ab7e-41df-adf6-e8e88b4d9e08,54
55,26009,,6.5,8000,22.0,1.56,8bee64f6-a3cb-48f4-be48-142b9065f5d7,55
66,26009,,6.5,8063,49.0,4.94,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,66
6,26009,,7.75,7997,80.0,3.16,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,6
7,26009,,7.75,7852,71.0,3.16,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,7
12,26009,,7.75,8051,78.0,2.13,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,12
25,26009,,7.75,7919,50.0,3.46,085d7298-e568-4752-a909-8eecf82e3ebc,25
31,26009,,7.75,7907,84.0,5.06,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,31
34,26009,,7.75,7962,77.0,4.54,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,34
41,26009,,7.75,7968,87.0,4.03,015f75aa-de90-4fdc-8657-d630f1963869,41
49,26009,,7.75,7985,96.0,3.56,8b590505-e40d-4ff8-802d-5430cc2802b6,49
60,26009,,7.75,8064,76.0,1.63,3dbdd697-e200-4003-92f8-47202577ad0a,60
61,26009,,7.75,7949,88.0,2.12,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,61
4,26009,,9.0,7908,,,132133b4-5554-4500-9494-87f534100012,4
21,26009,,9.0,7997,100.0,5.58,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,21
27,26009,,9.0,8026,57.0,4.11,16718611-6bca-4e79-8071-94d68c181ba1,27
29,26009,,9.0,8012,56.0,3.59,8649b489-429a-4894-9c74-827e94f04566,29
30,26009,,9.0,8025,87.0,2.02,2abe0875-f8ff-4373-aad8-bca142211a09,30
46,26009,,9.0,7969,59.0,2.52,1be4605b-9f78-45d4-8eb0-87bdc69537e2,46
53,26009,,9.0,8106,70.0,4.08,91327185-f59e-4ae7-a000-fd66526bab82,53
