,subID,stimset_rows,chargeSpeed,stim_dur,responses,movie,trial_num,neg_score,neu_score,pos_score,pos-neg,pos-neu,neg-neu,neu-neg
0,28037,77,6.5,8287,The dots moved slowly apart then together quickly,d80f638e-7e4b-4e80-bc19-a4b764fd7614,0,0.06403639912605286,0.8759731650352478,0.05999041348695755,-0.004045985639095306,-0.8159827515482903,-0.811936765909195,0.811936765909195
0,28046,94,6.5,7958,dots moved randomly then twice bumped against each other,2c174300-1111-477c-b605-e34e6031cd26,0,0.0650387778878212,0.8929586410522461,0.04200255498290062,-0.023036222904920578,-0.8509560860693455,-0.8279198631644249,0.8279198631644249
4,28097,58,6.5,8444,challenger,8bee64f6-a3cb-48f4-be48-142b9065f5d7,4,0.06557288765907288,0.8136932253837585,0.1207338497042656,0.05516096204519272,-0.692959375679493,-0.7481203377246857,0.7481203377246857
6,28001,25,6.5,7976,The grey dot was higher than the black dot,1827c058-6388-491a-b84c-d4d6c512039e,6,0.06946603208780289,0.8746825456619263,0.05585134029388428,-0.01361469179391861,-0.818831205368042,-0.8052165135741234,0.8052165135741234
5,28082,44,6.5,8081,mirroring again,d80f638e-7e4b-4e80-bc19-a4b764fd7614,5,0.07549475878477097,0.8497936725616455,0.07471159100532532,-0.0007831677794456482,-0.7750820815563202,-0.7742989137768745,0.7742989137768745
0,28028,68,6.5,8027,Both dots struck each other twice head on.,debe6245-13a4-4a31-b28a-e7b25ce8fa93,0,0.07791517674922943,0.8094260096549988,0.11265887320041656,0.034743696451187134,-0.6967671364545822,-0.7315108329057693,0.7315108329057693
6,28096,59,6.5,8137,starts off with a random motion and collision in by both dots. This happened twice.,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,6,0.07821861654520035,0.8991568684577942,0.022624511271715164,-0.055594105273485184,-0.876532357186079,-0.8209382519125938,0.8209382519125938
1,28025,63,6.5,8180,dots would charge at each other to the point of colliding. one dot always started the charge and the other seemed to brace itself for impact,5456278f-d454-4194-af69-2784112cffb9,1,0.0783010721206665,0.8606266975402832,0.061072103679180145,-0.01722896844148636,-0.7995545938611031,-0.7823256254196167,0.7823256254196167
4,28006,36,6.5,9301,Connect fast then slow,2c174300-1111-477c-b605-e34e6031cd26,4,0.0792170912027359,0.8123977184295654,0.10838513821363449,0.02916804701089859,-0.7040125802159309,-0.7331806272268295,0.7331806272268295
4,28017,48,6.5,8010,chase then attack,93e661c0-3f68-4205-9141-04164911b7e4,4,0.08065158873796463,0.8242896795272827,0.09505870938301086,0.014407120645046234,-0.7292309701442719,-0.7436380907893181,0.7436380907893181
1,28060,19,6.5,8058,bounced off each other twice,e2c787c5-5358-4a21-bb35-c422b37ef982,1,0.08264303207397461,0.8073428273200989,0.11001414060592651,0.027371108531951904,-0.6973286867141724,-0.7246997952461243,0.7246997952461243
4,28064,17,6.5,8203,They clashed twice,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,4,0.08528823405504227,0.8486137986183167,0.06609796732664108,-0.019190266728401184,-0.7825158312916756,-0.7633255645632744,0.7633255645632744
3,28071,33,6.5,8134,circular loop,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,3,0.08660028874874115,0.7515304684638977,0.16186928749084473,0.07526899874210358,-0.589661180973053,-0.6649301797151566,0.6649301797151566
6,28055,2,6.5,8286,The black dot is pushing to hit the grey,93e661c0-3f68-4205-9141-04164911b7e4,6,0.0901295617222786,0.860005259513855,0.0498652383685112,-0.040264323353767395,-0.8101400211453438,-0.7698756977915764,0.7698756977915764
1,28048,89,6.5,8363,The dots hit each other twice,93e661c0-3f68-4205-9141-04164911b7e4,1,0.0918833315372467,0.7485425472259521,0.15957407653331757,0.06769074499607086,-0.5889684706926346,-0.6566592156887054,0.6566592156887054
3,28034,81,6.5,8269,"The grey dot attacked the black dot first, moved very suddenly",13e24563-ab7e-41df-adf6-e8e88b4d9e08,3,0.09829629957675934,0.8664025664329529,0.03530117869377136,-0.06299512088298798,-0.8311013877391815,-0.7681062668561935,0.7681062668561935
4,28102,67,6.5,8164,The black dot on the left collided with the grey dot on the right twice,d98f2d5f-eb3b-4ebd-b714-878343382f2a,4,0.09998802840709686,0.875625729560852,0.024386249482631683,-0.07560177892446518,-0.8512394800782204,-0.7756377011537552,0.7756377011537552
3,28054,8,6.5,8058,8,debe6245-13a4-4a31-b28a-e7b25ce8fa93,3,0.10610843449831009,0.5277467370033264,0.36614468693733215,0.26003625243902206,-0.16160205006599426,-0.4216383025050163,0.4216383025050163
5,28041,85,6.5,9291,collision,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,5,0.10679610073566437,0.7709386348724365,0.12226526439189911,0.015469163656234741,-0.6486733704805374,-0.6641425341367722,0.6641425341367722
1,28085,51,6.5,8104,collision,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,1,0.10679610073566437,0.7709386348724365,0.12226526439189911,0.015469163656234741,-0.6486733704805374,-0.6641425341367722,0.6641425341367722
4,28072,21,6.5,7920,bouncing in and back,e2c787c5-5358-4a21-bb35-c422b37ef982,4,0.10690706968307495,0.7665694952011108,0.12652349472045898,0.019616425037384033,-0.6400460004806519,-0.6596624255180359,0.6596624255180359
0,28057,14,6.5,7959,collided,2c174300-1111-477c-b605-e34e6031cd26,0,0.11279021948575974,0.77171391248703,0.11549578607082367,0.0027055665850639343,-0.6562181264162064,-0.6589236930012703,0.6589236930012703
3,28090,49,6.5,8109,collide,e3160d16-fe5e-4987-918b-0921ab937804,3,0.11764924973249435,0.7280351519584656,0.15431545674800873,0.036666207015514374,-0.5737196952104568,-0.6103859022259712,0.6103859022259712
3,28020,49,6.5,7908,"grey dot shadowed black, then rammed it",e3160d16-fe5e-4987-918b-0921ab937804,3,0.11810623109340668,0.8389161825180054,0.04297754168510437,-0.07512868940830231,-0.795938640832901,-0.7208099514245987,0.7208099514245987
3,28091,54,6.5,7934,attracting,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,3,0.1211516335606575,0.7539799809455872,0.12486827373504639,0.0037166401743888855,-0.6291117072105408,-0.6328283473849297,0.6328283473849297
1,28045,97,6.5,8293,drama ,debe6245-13a4-4a31-b28a-e7b25ce8fa93,1,0.13340575993061066,0.7966275215148926,0.06996684521436691,-0.06343891471624374,-0.7266606763005257,-0.6632217615842819,0.6632217615842819
0,28081,43,6.5,7999,the dots are colliding with each other again again,e2c787c5-5358-4a21-bb35-c422b37ef982,0,0.13929913938045502,0.76811683177948,0.0925840213894844,-0.04671511799097061,-0.6755328103899956,-0.628817692399025,0.628817692399025
6,28080,42,6.5,8398,They collided aggressively like the black dot what preventing the white one from something.,187f8493-9a30-43cc-a2bd-5d96f6d2263d,6,0.14112308621406555,0.8100429773330688,0.04883401840925217,-0.09228906780481339,-0.7612089589238167,-0.6689198911190033,0.6689198911190033
5,28052,6,6.5,8271,the two dots are hitting one another,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,5,0.1566949188709259,0.7391772866249084,0.10412780940532684,-0.05256710946559906,-0.6350494772195816,-0.5824823677539825,0.5824823677539825
4,28024,65,6.5,7904,same as before,1827c058-6388-491a-b84c-d4d6c512039e,4,0.16135473549365997,0.7808595895767212,0.05778563395142555,-0.10356910154223442,-0.7230739556252956,-0.6195048540830612,0.6195048540830612
1,28047,95,6.5,8302,"Both dots moved simultaneously and then all of the sudden move towards each other and punched each other, then moved then dashed to each other again and punched.",755a600e-d336-4f66-8771-52eed84faf02,1,0.16537941992282867,0.779997706413269,0.05462288483977318,-0.1107565350830555,-0.7253748215734959,-0.6146182864904404,0.6146182864904404
2,28058,13,6.5,12264,"the two dots seems like they are playing, colliding then moving apart",14c0e4c6-94d9-41ec-b44a-5f6c8678230e,2,0.16920064389705658,0.7876650094985962,0.043134305626153946,-0.12606633827090263,-0.7445307038724422,-0.6184643656015396,0.6184643656015396
2,28062,27,6.5,7879,attacks,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,2,0.17555442452430725,0.578725278377533,0.24572037160396576,0.07016594707965851,-0.3330049067735672,-0.4031708538532257,0.4031708538532257
0,28040,92,6.5,8018,bumped into each other,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,0,0.17633499205112457,0.7104159593582153,0.11324890702962875,-0.06308608502149582,-0.5971670523285866,-0.5340809673070908,0.5340809673070908
4,28022,59,6.5,8007,The dots following each other and sometimes crashed one another.,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,4,0.1770283430814743,0.7900195121765137,0.03295207396149635,-0.14407626911997795,-0.7570674382150173,-0.6129911690950394,0.6129911690950394
4,28083,46,6.5,8016,black dot was attacking grey dot,debe6245-13a4-4a31-b28a-e7b25ce8fa93,4,0.17723657190799713,0.7896703481674194,0.03309314325451851,-0.14414342865347862,-0.7565772049129009,-0.6124337762594223,0.6124337762594223
1,28088,52,6.5,8322,the two dots was hitting each other. ,2c174300-1111-477c-b605-e34e6031cd26,1,0.17837010324001312,0.7601302862167358,0.06149953976273537,-0.11687056347727776,-0.6986307464540005,-0.5817601829767227,0.5817601829767227
1,28059,80,6.5,8031,They both moved towards the left side of the box moving in a squigly motion and than hit each twice and what I mean by that is sped towards each other and crashed into each other similar to what you would think of it looks like if two cars are playing the game chicken against each other.,40860eea-1c44-4896-96b1-ee2d42a6c522,1,0.18054261803627014,0.7797622084617615,0.03969530016183853,-0.1408473178744316,-0.7400669082999229,-0.5992195904254913,0.5992195904254913
0,28021,58,6.5,8164,the dots collided into eachother repeatedly,8bee64f6-a3cb-48f4-be48-142b9065f5d7,0,0.1942206621170044,0.7574765682220459,0.048302795737981796,-0.1459178663790226,-0.7091737724840641,-0.5632559061050415,0.5632559061050415
1,28074,38,6.5,8118,a fight,d80f638e-7e4b-4e80-bc19-a4b764fd7614,1,0.20179462432861328,0.6586424112319946,0.1395629644393921,-0.06223165988922119,-0.5190794467926025,-0.45684778690338135,0.45684778690338135
4,28016,51,6.5,7939,attack,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,4,0.21433725953102112,0.579739511013031,0.2059231698513031,-0.008414089679718018,-0.3738163411617279,-0.3654022514820099,0.3654022514820099
0,28000,26,6.5,8025,collided and then moved apart,8bee64f6-a3cb-48f4-be48-142b9065f5d7,0,0.22558000683784485,0.7478383183479309,0.026581596583127975,-0.19899841025471687,-0.7212567217648029,-0.5222583115100861,0.5222583115100861
6,28010,39,6.5,8216,provoked collision,d98f2d5f-eb3b-4ebd-b714-878343382f2a,6,0.22780649363994598,0.7035331130027771,0.0686604306101799,-0.15914606302976608,-0.6348726823925972,-0.4757266193628311,0.4757266193628311
0,28002,28,6.5,8392,they hit each other twice,93e661c0-3f68-4205-9141-04164911b7e4,0,0.22855418920516968,0.6549161672592163,0.11652970314025879,-0.11202448606491089,-0.5383864641189575,-0.42636197805404663,0.42636197805404663
1,28036,76,6.5,8068,fought,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,1,0.24675188958644867,0.5980924963951111,0.15515559911727905,-0.09159629046916962,-0.44293689727783203,-0.3513406068086624,0.3513406068086624
1,28014,45,6.5,8126,the dots hit each other then backed away from each other then hit eachother again and backed away again,d98f2d5f-eb3b-4ebd-b714-878343382f2a,1,0.2487245351076126,0.7200232744216919,0.03125216066837311,-0.2174723744392395,-0.6887711137533188,-0.4712987393140793,0.4712987393140793
3,28075,30,6.5,8140,attraction,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,3,0.26045894622802734,0.6830507516860962,0.05649030953645706,-0.20396863669157028,-0.6265604421496391,-0.42259180545806885,0.42259180545806885
0,28053,3,6.5,8001,Attacking,187f8493-9a30-43cc-a2bd-5d96f6d2263d,0,0.2935086488723755,0.6145474314689636,0.09194399416446686,-0.20156465470790863,-0.5226034373044968,-0.32103878259658813,0.32103878259658813
3,28095,60,6.5,7999,even slower clashes ,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,3,0.30611324310302734,0.6578609347343445,0.03602587804198265,-0.2700873650610447,-0.6218350566923618,-0.35174769163131714,0.35174769163131714
4,28023,66,6.5,7833,they attracted and repelled,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,4,0.33583298325538635,0.6323963403701782,0.0317707285284996,-0.30406225472688675,-0.6006256118416786,-0.29656335711479187,0.29656335711479187
2,28056,4,6.5,8164,They charged at each other,5456278f-d454-4194-af69-2784112cffb9,2,0.3926362693309784,0.5557323098182678,0.051631417125463486,-0.3410048522055149,-0.5041008926928043,-0.16309604048728943,0.16309604048728943
2,28084,47,6.5,9053,"they moved around and were collided as if they were fighting,",8dbfdd79-2b3f-4297-8ec2-92d59884dd68,2,0.4371280074119568,0.5330991148948669,0.029772810637950897,-0.4073551967740059,-0.503326304256916,-0.09597110748291016,0.09597110748291016
2,28032,73,6.5,8058,they attacked each other more quickly,187f8493-9a30-43cc-a2bd-5d96f6d2263d,2,0.44637125730514526,0.5180600881576538,0.035568609833717346,-0.4108026474714279,-0.48249147832393646,-0.07168883085250854,0.07168883085250854
0,28026,64,6.5,7992,they crashed twice,40860eea-1c44-4896-96b1-ee2d42a6c522,0,0.45811477303504944,0.5007094144821167,0.041175760328769684,-0.41693901270627975,-0.459533654153347,-0.04259464144706726,0.04259464144706726
4,28015,46,6.5,8220,the dots bounced off one another. almost looked like they were fighting this time,debe6245-13a4-4a31-b28a-e7b25ce8fa93,4,0.4782232642173767,0.4928783178329468,0.028898438438773155,-0.44932482577860355,-0.4639798793941736,-0.014655053615570068,0.014655053615570068
0,28098,64,6.5,7954,White attacked,40860eea-1c44-4896-96b1-ee2d42a6c522,0,0.4873836040496826,0.4527825713157654,0.05983384698629379,-0.4275497570633888,-0.3929487243294716,0.034601032733917236,-0.034601032733917236
4,28093,56,6.5,7991,more random drawn out movement then crashing into eachother,755a600e-d336-4f66-8771-52eed84faf02,4,0.5068835020065308,0.46825894713401794,0.0248575322329998,-0.48202596977353096,-0.44340141490101814,0.03862455487251282,-0.03862455487251282
5,28044,96,6.5,8136,sticky attraction leading to collision,e3160d16-fe5e-4987-918b-0921ab937804,5,0.5284082293510437,0.4422271251678467,0.02936466597020626,-0.49904356338083744,-0.4128624591976404,0.08618110418319702,-0.08618110418319702
5,28089,53,6.5,8039,Slow movement in a circular pattern and then attacked each other,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,5,0.5599768757820129,0.41925838589668274,0.02076474204659462,-0.5392121337354183,-0.3984936438500881,0.1407184898853302,-0.1407184898853302
5,28009,41,6.5,8165,leading astray,13e24563-ab7e-41df-adf6-e8e88b4d9e08,5,0.5740978717803955,0.38873010873794556,0.037172093987464905,-0.5369257777929306,-0.35155801475048065,0.18536776304244995,-0.18536776304244995
4,28005,35,6.5,8163,harshly bashing together,5456278f-d454-4194-af69-2784112cffb9,4,0.6240499019622803,0.34958410263061523,0.02636607550084591,-0.5976838264614344,-0.3232180271297693,0.27446579933166504,-0.27446579933166504
5,28101,65,6.5,8060,the dot moving and bashing each other,1827c058-6388-491a-b84c-d4d6c512039e,5,0.7861290574073792,0.2003130465745926,0.013557884842157364,-0.7725711725652218,-0.18675516173243523,0.5858160108327866,-0.5858160108327866
5,28055,2,7.75,8313,both moving back to gain momentum as they collide,3dbdd697-e200-4003-92f8-47202577ad0a,5,0.009150233119726181,0.7327361702919006,0.2581135034561157,0.24896327033638954,-0.4746226668357849,-0.7235859371721745,0.7235859371721745
4,28050,98,7.75,8268,they touched each other ,7f445daf-d952-4bf3-b733-def683994895,4,0.01094876416027546,0.8833195567131042,0.10573168098926544,0.09478291682898998,-0.7775878757238388,-0.8723707925528288,0.8723707925528288
3,28033,83,7.75,8014,circle and then attraction ,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,3,0.011996148154139519,0.8160380125045776,0.1719658076763153,0.1599696595221758,-0.6440722048282623,-0.8040418643504381,0.8040418643504381
5,28059,80,7.75,7894,The dots moved from the center of the square upward at an average speed but this time when they moved to go towards each other and hit each other they moved fast almost like two magnets drawing themselves to each other.,65eed33d-db39-4b87-b8a4-de20693d3821,5,0.015629678964614868,0.8848010301589966,0.09956920146942139,0.08393952250480652,-0.7852318286895752,-0.8691713511943817,0.8691713511943817
5,28026,64,7.75,7934,move slowly then touched each other quickly,534a6ddb-dbec-42ac-b559-3f4cbdd66423,5,0.015657220035791397,0.8803123235702515,0.10403035581111908,0.08837313577532768,-0.7762819677591324,-0.8646551035344601,0.8646551035344601
6,28019,52,7.75,8018,The dots were floating freely before they redirected to collide and bounce off each other. They repeated this.,015f75aa-de90-4fdc-8657-d630f1963869,6,0.015811586752533913,0.9199326634407043,0.06425584852695465,0.04844426177442074,-0.8556768149137497,-0.9041210766881704,0.9041210766881704
6,28068,27,7.75,7968,"centrally floating , and then bumping into one another twice",7f445daf-d952-4bf3-b733-def683994895,6,0.016240714117884636,0.8839150667190552,0.09984409809112549,0.08360338397324085,-0.7840709686279297,-0.8676743526011705,0.8676743526011705
0,28067,32,7.75,7319,The dots moved in a circular motion then came together and touched,981d9d90-47c5-4443-a939-26060914c7e4,0,0.016311105340719223,0.8927158117294312,0.09097300469875336,0.07466189935803413,-0.8017428070306778,-0.8764047063887119,0.8764047063887119
6,28048,89,7.75,8183,The two dot meet each other twice,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,6,0.016788439825177193,0.8377278447151184,0.14548373222351074,0.12869529239833355,-0.6922441124916077,-0.8209394048899412,0.8209394048899412
6,28072,21,7.75,7824,going around and meeting each other,65eed33d-db39-4b87-b8a4-de20693d3821,6,0.01688060164451599,0.8815791010856628,0.10154034942388535,0.08465974777936935,-0.7800387516617775,-0.8646984994411469,0.8646984994411469
1,28058,13,7.75,9749,two dots moving and colliding with a faster speed ,8b590505-e40d-4ff8-802d-5430cc2802b6,1,0.017851756885647774,0.8672341108322144,0.11491415649652481,0.09706239961087704,-0.7523199543356895,-0.8493823539465666,0.8493823539465666
3,28004,32,7.75,7376,"floating, then black moved first and white moved in and the second time it was the other way around",981d9d90-47c5-4443-a939-26060914c7e4,3,0.01901417225599289,0.9420033097267151,0.038982462137937546,0.019968289881944656,-0.9030208475887775,-0.9229891374707222,0.9229891374707222
6,28015,46,7.75,8297,dots came together equally almost like magnets,09060d5d-c3e1-451b-a3b5-4b2b567660ff,6,0.01976357027888298,0.6123793721199036,0.36785703897476196,0.348093468695879,-0.2445223331451416,-0.5926158018410206,0.5926158018410206
6,28021,58,7.75,8079,the dots moved in separate directions before colliding together.,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,6,0.020252153277397156,0.9344803094863892,0.04526751860976219,0.025015365332365036,-0.889212790876627,-0.914228156208992,0.914228156208992
1,28022,59,7.75,7983,The two dots were moving around the box and also fighting in some moment.,085d7298-e568-4752-a909-8eecf82e3ebc,1,0.02028980292379856,0.9415318369865417,0.03817839175462723,0.017888588830828667,-0.9033534452319145,-0.9212420340627432,0.9212420340627432
4,28003,29,7.75,8071,"The black dot bumped into the grey dot initially. The second time, both dots bumped into each other simultanously.",015f75aa-de90-4fdc-8657-d630f1963869,4,0.021555570885539055,0.9138230085372925,0.06462161242961884,0.04306604154407978,-0.8492013961076736,-0.8922674376517534,0.8922674376517534
2,28043,99,7.75,8036,Still bumping,09060d5d-c3e1-451b-a3b5-4b2b567660ff,2,0.022039148956537247,0.5738447904586792,0.4041160047054291,0.38207685574889183,-0.16972878575325012,-0.551805641502142,0.551805641502142
4,28046,94,7.75,7963,Both dots performing circles until the grey dot moved sharply to collide with the black dot twice,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,4,0.02216240018606186,0.9092827439308167,0.06855496019124985,0.04639256000518799,-0.8407277837395668,-0.8871203437447548,0.8871203437447548
3,28025,63,7.75,8088,one dot would start moving quickly towards the other dot and the other dot would move to intercept the incoming dot,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,3,0.022736072540283203,0.9162217974662781,0.06104195490479469,0.03830588236451149,-0.8551798425614834,-0.8934857249259949,0.8934857249259949
3,28077,39,7.75,8564,after the first hit they started to circle around eachother for about a half circle,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,3,0.02993912622332573,0.910927951335907,0.05913303792476654,0.02919391170144081,-0.8517949134111404,-0.8809888251125813,0.8809888251125813
2,28078,40,7.75,8265,both dots had sharp movements,65eed33d-db39-4b87-b8a4-de20693d3821,2,0.031287744641304016,0.7823042869567871,0.1864079236984253,0.15512017905712128,-0.5958963632583618,-0.7510165423154831,0.7510165423154831
2,28029,67,7.75,8138,both dots move randomly on their won the pulled together magnetically very fast and instant,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,2,0.03351379185914993,0.7512499690055847,0.21523626148700714,0.1817224696278572,-0.5360137075185776,-0.7177361771464348,0.7177361771464348
2,28013,42,7.75,8149,the 2 dots moved around and then collided with each other x2,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,2,0.03499545156955719,0.9184978008270264,0.046506691724061966,0.011511240154504776,-0.8719911091029644,-0.8835023492574692,0.8835023492574692
6,28044,96,7.75,8169,collision ,015f75aa-de90-4fdc-8657-d630f1963869,6,0.03886011987924576,0.8584580421447754,0.10268187522888184,0.06382175534963608,-0.7557761669158936,-0.8195979222655296,0.8195979222655296
2,28009,41,7.75,8083,following,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,2,0.03964058309793472,0.7599221467971802,0.20043718814849854,0.1607966050505638,-0.5594849586486816,-0.7202815636992455,0.7202815636992455
1,28099,63,7.75,10033,The dots bumped into each other several times,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,1,0.040560126304626465,0.8724079728126526,0.08703183382749557,0.04647170752286911,-0.785376138985157,-0.8318478465080261,0.8318478465080261
2,28037,77,7.75,8156,The dots moved slowly then quickly together,015f75aa-de90-4fdc-8657-d630f1963869,2,0.0411226712167263,0.8774144053459167,0.08146291226148605,0.04034024104475975,-0.7959514930844307,-0.8362917341291904,0.8362917341291904
4,28092,55,7.75,8199,Slow movements and then two faster moves to come together,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,4,0.04137266427278519,0.8806411623954773,0.07798617333173752,0.03661350905895233,-0.8026549890637398,-0.8392684981226921,0.8392684981226921
4,28094,57,7.75,7822,They circled on the middle and touched each other two times,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,4,0.042058248072862625,0.889663815498352,0.06827787309885025,0.026219625025987625,-0.8213859423995018,-0.8476055674254894,0.8476055674254894
0,28052,6,7.75,8038,the two comes from far and hit one another and go back to roam a little,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,0,0.04278463125228882,0.8529812097549438,0.10423416644334793,0.06144953519105911,-0.7487470433115959,-0.810196578502655,0.810196578502655
5,28049,88,7.75,8386,The black dot is now on the right and the grey dot on the left and they just bounced on each other twice rom the middle of the box ,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,5,0.04368474334478378,0.9192494750022888,0.0370657816529274,-0.006618961691856384,-0.8821836933493614,-0.875564731657505,0.875564731657505
1,28006,36,7.75,9579,quick ,3dbdd697-e200-4003-92f8-47202577ad0a,1,0.047840818762779236,0.7399615049362183,0.2121976613998413,0.16435684263706207,-0.527763843536377,-0.692120686173439,0.692120686173439
4,28032,73,7.75,8037,moved quickly to each other than slowly moved apart,8b590505-e40d-4ff8-802d-5430cc2802b6,4,0.04874977096915245,0.9009678959846497,0.05028229206800461,0.0015325210988521576,-0.850685603916645,-0.8522181250154972,0.8522181250154972
1,28018,47,7.75,8029,The dots collided twice but only briefly.,7f445daf-d952-4bf3-b733-def683994895,1,0.04964282736182213,0.9048296809196472,0.045527536422014236,-0.004115290939807892,-0.859302144497633,-0.8551868535578251,0.8551868535578251
0,28070,26,7.75,7992,The dots moved up and then collided twice.,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,0,0.04981768876314163,0.9172335863113403,0.032948821783065796,-0.016868866980075836,-0.8842847645282745,-0.8674158975481987,0.8674158975481987
4,28075,30,7.75,8080,they kept coming to each other no matter how far they went away,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,4,0.05112285539507866,0.7260531187057495,0.2228240668773651,0.17170121148228645,-0.5032290518283844,-0.6749302633106709,0.6749302633106709
4,28084,47,7.75,9022,they moved diagonally and collided in between and separated again  ,7f445daf-d952-4bf3-b733-def683994895,4,0.05178931728005409,0.9173899292945862,0.030820796266198158,-0.020968521013855934,-0.886569133028388,-0.8656006120145321,0.8656006120145321
6,28007,33,7.75,7700, ,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,6,0.0587041899561882,0.6703700423240662,0.27092576026916504,0.21222157031297684,-0.3994442820549011,-0.611665852367878,0.611665852367878
2,28071,33,7.75,8032,clashed after distance,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,2,0.060976963490247726,0.849214494228363,0.08980853855609894,0.02883157506585121,-0.7594059556722641,-0.7882375307381153,0.7882375307381153
3,28039,90,7.75,8034,The two dots clashed twice,3dbdd697-e200-4003-92f8-47202577ad0a,3,0.0610874705016613,0.8667232394218445,0.07218929380178452,0.011101823300123215,-0.79453394562006,-0.8056357689201832,0.8056357689201832
1,28073,35,7.75,8015,the two dots clashed with one another after mover dissimilar,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,1,0.06515193730592728,0.901951014995575,0.032897211611270905,-0.03225472569465637,-0.869053803384304,-0.8367990776896477,0.8367990776896477
3,28024,65,7.75,8029,they hit eachother twice again at a steeper angle,09060d5d-c3e1-451b-a3b5-4b2b567660ff,3,0.06525997817516327,0.8600513339042664,0.0746886134147644,0.009428635239601135,-0.785362720489502,-0.7947913557291031,0.7947913557291031
5,28028,68,7.75,7938,Both dots bounced off each other twice at a fast speed. ,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,5,0.06740831583738327,0.8712563514709473,0.06133528798818588,-0.006073027849197388,-0.8099210634827614,-0.803848035633564,0.803848035633564
3,28082,44,7.75,8103,grey chased black,8b590505-e40d-4ff8-802d-5430cc2802b6,3,0.06858576089143753,0.8222724795341492,0.10914180427789688,0.04055604338645935,-0.7131306752562523,-0.7536867186427116,0.7536867186427116
1,28063,16,7.75,9021,Attract and part,085d7298-e568-4752-a909-8eecf82e3ebc,1,0.07017946243286133,0.8426374197006226,0.08718313276767731,0.01700367033481598,-0.7554542869329453,-0.7724579572677612,0.7724579572677612
4,28054,8,7.75,7879,4,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,4,0.07187708467245102,0.45825934410095215,0.4698636531829834,0.3979865685105324,0.01160430908203125,-0.38638225942850113,0.38638225942850113
5,28060,19,7.75,8033,quickly bounced off each other twice,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,5,0.07344520092010498,0.8014909029006958,0.1250639259815216,0.051618725061416626,-0.6764269769191742,-0.7280457019805908,0.7280457019805908
6,28038,86,7.75,8133,They moved far apart from each other then quickly touched each other.,8b590505-e40d-4ff8-802d-5430cc2802b6,6,0.07465870678424835,0.8571195006370544,0.06822182983160019,-0.006436876952648163,-0.7888976708054543,-0.7824607938528061,0.7824607938528061
0,28102,67,7.75,7902,The dots collided with each other twice,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,0,0.07471155375242233,0.8519105315208435,0.07337795197963715,-0.0013336017727851868,-0.7785325795412064,-0.7771989777684212,0.7771989777684212
3,28008,31,7.75,8279,The dots are pulled towards eachother to collide when they are far away,09060d5d-c3e1-451b-a3b5-4b2b567660ff,3,0.07973741739988327,0.8580320477485657,0.06223048269748688,-0.017506934702396393,-0.7958015650510788,-0.7782946303486824,0.7782946303486824
3,28047,95,7.75,8092,"Dots moved freely and at some periods of time they quickly dashed to each other and hit each other, then moved away, moved around and then again dashed to each other and hit each other.",7b0c39f7-8bb3-4c19-94da-30117a8ec17d,3,0.08046527206897736,0.8611379265785217,0.05839679762721062,-0.02206847444176674,-0.8027411289513111,-0.7806726545095444,0.7806726545095444
