,subID,subtlety,block_type,responses_subt_1,responses_pf,RT,accuracy,rating180,diff_from_180,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
110,30022,150.0,1.0,16.666666666666668,,5135.333333333333,0.6666666666666666,0.0,16.666666666666668,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
111,30022,180.0,1.0,0.0,,6000.5,0.3333333333333333,0.0,0.0,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
112,30024,0.0,1.0,94.16666666666667,,3440.6666666666665,1.0,7.0,87.16666666666667,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
113,30024,30.0,1.0,75.0,,4139.333333333333,1.0,7.0,68.0,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
114,30024,60.0,1.0,73.5,,4129.0,0.8333333333333334,7.0,66.5,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
115,30024,90.0,1.0,52.5,,3643.8333333333335,1.0,7.0,45.5,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
116,30024,120.0,1.0,13.8,,4376.333333333333,0.4,7.0,6.800000000000001,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
117,30024,150.0,1.0,6.333333333333333,,3478.5,0.6666666666666666,7.0,-0.666666666666667,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
118,30024,180.0,1.0,7.0,,4926.166666666667,0.6,7.0,0.0,8.0,10.0,10.0,23.0,3.0,20.0,3.0,24.0,48.0,46.0,49.0,51.0,40.0,10.0
119,30027,0.0,1.0,98.83333333333333,,2005.3333333333333,1.0,23.0,75.83333333333333,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
120,30027,30.0,1.0,98.66666666666667,,2477.1666666666665,1.0,23.0,75.66666666666667,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
121,30027,60.0,1.0,93.83333333333333,,1965.0,1.0,23.0,70.83333333333333,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
122,30027,90.0,1.0,74.66666666666667,,2219.3333333333335,1.0,23.0,51.66666666666667,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
123,30027,120.0,1.0,52.833333333333336,,3077.5,1.0,23.0,29.833333333333336,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
124,30027,150.0,1.0,33.833333333333336,,2912.0,0.6666666666666666,23.0,10.833333333333336,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
125,30027,180.0,1.0,23.0,,2751.3333333333335,0.6666666666666666,23.0,0.0,9.0,8.0,6.0,17.0,5.0,27.0,0.0,20.0,46.0,50.0,48.0,58.0,29.55555555555556,10.0
126,30028,0.0,1.0,100.0,,3758.3333333333335,1.0,16.5,83.5,20.0,21.0,14.0,15.0,14.0,6.0,13.0,46.0,25.0,37.0,39.0,46.0,63.0,3.0
