,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev
17,30008,2,,4.0,,, ,27.0,2560.0,83dec58f-0765-4ddc-b785-670d8025c467,17,8016,,0.3333333333333333,,73.0,0.6666666666666667
42,30008,2,,4.0,,, ,45.0,5957.0,50781782-fbf2-4226-a593-5173be906638,42,8108,,0.3333333333333333,,55.0,0.6666666666666667
47,30008,2,,4.0,,, ,38.0,5131.0,0890b767-b394-4f89-aea1-c60cab7014af,47,8142,,0.3333333333333333,,62.0,0.6666666666666667
49,30008,2,,4.0,,, ,59.0,3620.0,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,49,8082,,0.3333333333333333,,41.0,0.6666666666666667
50,30008,2,,4.0,,, ,27.0,2346.0,9f53cd68-f278-45d6-806a-74eeef55bbcc,50,8091,,0.3333333333333333,,73.0,0.6666666666666667
79,30008,2,,4.0,,, ,10.0,2261.0,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,79,8086,,0.3333333333333333,,90.0,0.6666666666666667
15,30008,2,,5.25,,, ,22.0,4023.0,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,15,8017,,0.5,,78.0,0.5
44,30008,2,,5.25,,, ,78.0,2043.0,5f5a825b-b433-4986-b5d6-5239eb407d32,44,8127,,0.5,,22.0,0.5
45,30008,2,,5.25,,, ,,,86e934a2-75ef-4084-a167-ce0ca737532d,45,8063,,0.5,,,0.5
70,30008,2,,5.25,,, ,74.0,2969.0,39d4c0f1-9195-4761-98c6-457bad8a2291,70,8207,,0.5,,26.0,0.5
76,30008,2,,5.25,,, ,38.0,4778.0,8a889364-bfa4-42f7-8d4c-ee7478ea863c,76,8111,,0.5,,62.0,0.5
83,30008,2,,5.25,,, ,7.0,1704.0,124d9b3a-acac-4627-93e0-f05b493598f3,83,8225,,0.5,,93.0,0.5
22,30008,2,,6.5,,, ,80.0,2326.0,debe6245-13a4-4a31-b28a-e7b25ce8fa93,22,7958,,0.6666666666666666,,20.0,0.33333333333333337
46,30008,2,,6.5,,, ,55.0,5828.0,8bee64f6-a3cb-48f4-be48-142b9065f5d7,46,8103,,0.6666666666666666,,45.0,0.33333333333333337
51,30008,2,,6.5,,, ,38.0,2812.0,93e661c0-3f68-4205-9141-04164911b7e4,51,8036,,0.6666666666666666,,62.0,0.33333333333333337
55,30008,2,,6.5,,, ,34.0,2830.0,13e24563-ab7e-41df-adf6-e8e88b4d9e08,55,8230,,0.6666666666666666,,66.0,0.33333333333333337
72,30008,2,,6.5,,, ,10.0,1601.0,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,72,8176,,0.6666666666666666,,90.0,0.33333333333333337
73,30008,2,,6.5,,, ,32.0,3665.0,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,73,8113,,0.6666666666666666,,68.0,0.33333333333333337
20,30008,2,,7.75,,, ,81.0,1513.0,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,20,7937,,0.8333333333333334,,19.0,0.16666666666666663
23,30008,2,,7.75,,, ,46.0,5699.0,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,23,7827,,0.8333333333333334,,54.0,0.16666666666666663
24,30008,2,,7.75,,, ,76.0,3624.0,5a652d01-49a0-4b52-a54c-51c21b53e0fe,24,8094,,0.8333333333333334,,24.0,0.16666666666666663
48,30008,2,,7.75,,, ,69.0,2426.0,3dbdd697-e200-4003-92f8-47202577ad0a,48,8145,,0.8333333333333334,,31.0,0.16666666666666663
75,30008,2,,7.75,,, ,73.0,2910.0,015f75aa-de90-4fdc-8657-d630f1963869,75,8111,,0.8333333333333334,,27.0,0.16666666666666663
82,30008,2,,7.75,,, ,23.0,3665.0,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,82,8030,,0.8333333333333334,,77.0,0.16666666666666663
21,30008,2,,9.0,,, ,86.0,2109.0,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,21,8039,,1.0,,14.0,0.0
25,30008,2,,9.0,,, ,65.0,5521.0,16718611-6bca-4e79-8071-94d68c181ba1,25,8094,,1.0,,35.0,0.0
26,30008,2,,9.0,,, ,49.0,3833.0,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,26,8114,,1.0,,51.0,0.0
27,30008,2,,9.0,,, ,57.0,1781.0,91327185-f59e-4ae7-a000-fd66526bab82,27,7947,,1.0,,43.0,0.0
53,30008,2,,9.0,,, ,74.0,2295.0,9301277e-6b35-4aa7-bd52-4f56ae0f029b,53,8248,,1.0,,26.0,0.0
78,30008,2,,9.0,,, ,77.0,2537.0,8649b489-429a-4894-9c74-827e94f04566,78,8124,,1.0,,23.0,0.0
26,30009,2,,1.5,,, ,23.0,1748.0,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,26,8696,,0.0,,77.0,1.0
44,30009,2,,1.5,,, ,7.0,2934.0,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,44,8112,,0.0,,93.0,1.0
71,30009,2,,1.5,,, ,22.0,1663.0,e838dadb-c02f-4273-ae93-210720dcd06c,71,8398,,0.0,,78.0,1.0
73,30009,2,,1.5,,, ,0.0,2455.0,0e704828-9ccd-480e-8056-3a2a8158df0f,73,8386,,0.0,,100.0,1.0
74,30009,2,,1.5,,, ,23.0,1894.0,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,74,8216,,0.0,,77.0,1.0
75,30009,2,,1.5,,, ,11.0,2249.0,e4bc0778-6eb7-4065-bf77-a9b6e293735f,75,8227,,0.0,,89.0,1.0
14,30009,2,,2.75,,, ,23.0,3803.0,c496efe1-6c3e-480d-856f-af132dbe7048,14,9239,,0.16666666666666666,,77.0,0.8333333333333334
23,30009,2,,2.75,,, ,9.0,4102.0,215ead11-5650-429d-b541-0b107fbb996a,23,9336,,0.16666666666666666,,91.0,0.8333333333333334
27,30009,2,,2.75,,, ,7.0,2296.0,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,27,8832,,0.16666666666666666,,93.0,0.8333333333333334
45,30009,2,,2.75,,, ,14.0,3034.0,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,45,8191,,0.16666666666666666,,86.0,0.8333333333333334
47,30009,2,,2.75,,, ,33.0,2786.0,8fa1d226-bf98-4c72-8961-7121546d4a11,47,8247,,0.16666666666666666,,67.0,0.8333333333333334
54,30009,2,,2.75,,, ,35.0,2398.0,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,54,8152,,0.16666666666666666,,65.0,0.8333333333333334
18,30009,2,,4.0,,, ,32.0,2445.0,1d41f125-7386-42b4-8250-f6c540c627a8,18,8837,,0.3333333333333333,,68.0,0.6666666666666667
42,30009,2,,4.0,,, ,70.0,2206.0,114b2369-dce5-4979-8319-c64c85175e6a,42,8184,,0.3333333333333333,,30.0,0.6666666666666667
49,30009,2,,4.0,,, ,34.0,1892.0,fb491605-8f46-43ab-ba62-bfd86d95e4d6,49,8257,,0.3333333333333333,,66.0,0.6666666666666667
76,30009,2,,4.0,,, ,24.0,2360.0,68382d9c-6cc5-4669-84bf-c8058e3c1472,76,8199,,0.3333333333333333,,76.0,0.6666666666666667
78,30009,2,,4.0,,, ,32.0,2478.0,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,78,8156,,0.3333333333333333,,68.0,0.6666666666666667
81,30009,2,,4.0,,, ,15.0,2388.0,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,81,8167,,0.3333333333333333,,85.0,0.6666666666666667
16,30009,2,,5.25,,, ,74.0,2555.0,4cf04acf-6776-453a-a811-1c5e51c2ece4,16,8781,,0.5,,26.0,0.5
22,30009,2,,5.25,,, ,38.0,2186.0,8e0deaa9-1ac5-4e69-817a-3204f157f360,22,8798,,0.5,,62.0,0.5
52,30009,2,,5.25,,, ,30.0,1134.0,5f5a825b-b433-4986-b5d6-5239eb407d32,52,8203,,0.5,,70.0,0.5
53,30009,2,,5.25,,, ,31.0,1166.0,8a889364-bfa4-42f7-8d4c-ee7478ea863c,53,8193,,0.5,,69.0,0.5
70,30009,2,,5.25,,, ,71.0,6620.0,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,70,8201,,0.5,,29.0,0.5
82,30009,2,,5.25,,, ,68.0,2275.0,35ae5b09-f580-4922-91bd-f22c23175a47,82,8167,,0.5,,32.0,0.5
15,30009,2,,6.5,,, ,91.0,2572.0,13e24563-ab7e-41df-adf6-e8e88b4d9e08,15,8862,,0.6666666666666666,,9.0,0.33333333333333337
17,30009,2,,6.5,,, ,66.0,2324.0,40860eea-1c44-4896-96b1-ee2d42a6c522,17,8809,,0.6666666666666666,,34.0,0.33333333333333337
24,30009,2,,6.5,,, ,75.0,2440.0,e2c787c5-5358-4a21-bb35-c422b37ef982,24,9243,,0.6666666666666666,,25.0,0.33333333333333337
55,30009,2,,6.5,,, ,69.0,1966.0,755a600e-d336-4f66-8771-52eed84faf02,55,8193,,0.6666666666666666,,31.0,0.33333333333333337
79,30009,2,,6.5,,, ,16.0,2424.0,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,79,8195,,0.6666666666666666,,84.0,0.33333333333333337
80,30009,2,,6.5,,, ,7.0,2667.0,1827c058-6388-491a-b84c-d4d6c512039e,80,8096,,0.6666666666666666,,93.0,0.33333333333333337
19,30009,2,,7.75,,, ,75.0,5036.0,085d7298-e568-4752-a909-8eecf82e3ebc,19,8755,,0.8333333333333334,,25.0,0.16666666666666663
20,30009,2,,7.75,,, ,72.0,2101.0,534a6ddb-dbec-42ac-b559-3f4cbdd66423,20,9083,,0.8333333333333334,,28.0,0.16666666666666663
21,30009,2,,7.75,,, ,69.0,2505.0,5a652d01-49a0-4b52-a54c-51c21b53e0fe,21,8778,,0.8333333333333334,,31.0,0.16666666666666663
43,30009,2,,7.75,,, ,76.0,2010.0,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,43,8040,,0.8333333333333334,,24.0,0.16666666666666663
50,30009,2,,7.75,,, ,,,65eed33d-db39-4b87-b8a4-de20693d3821,50,8002,,0.8333333333333334,,,0.16666666666666663
77,30009,2,,7.75,,, ,61.0,1632.0,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,77,8035,,0.8333333333333334,,39.0,0.16666666666666663
25,30009,2,,9.0,,, ,72.0,2501.0,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,25,8939,,1.0,,28.0,0.0
46,30009,2,,9.0,,, ,68.0,1972.0,9301277e-6b35-4aa7-bd52-4f56ae0f029b,46,8263,,1.0,,32.0,0.0
48,30009,2,,9.0,,, ,69.0,2200.0,87da47db-3d5c-48b2-b3f2-123123d766f0,48,8090,,1.0,,31.0,0.0
51,30009,2,,9.0,,, ,29.0,2065.0,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,51,8469,,1.0,,71.0,0.0
72,30009,2,,9.0,,, ,100.0,1787.0,6a57f963-5846-4eaa-a5d2-0e658499a4a9,72,8184,,1.0,,0.0,0.0
83,30009,2,,9.0,,, ,84.0,2148.0,a5228b86-ba0a-42f2-aa38-23b5369f0e56,83,8269,,1.0,,16.0,0.0
22,30010,2,,1.5,,, ,0.0,4045.0,1f6c6525-a740-48c2-8dfc-9c4fb520c630,22,7933,,0.0,,100.0,1.0
43,30010,2,,1.5,,, ,20.0,2459.0,15dfbaca-4429-4c18-90f4-8d4804129e6f,43,8016,,0.0,,80.0,1.0
47,30010,2,,1.5,,, ,34.0,3797.0,9d425f58-501f-43f3-955e-05126bd09bb5,47,7931,,0.0,,66.0,1.0
50,30010,2,,1.5,,, ,0.0,2690.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,50,7905,,0.0,,100.0,1.0
54,30010,2,,1.5,,, ,20.0,3416.0,8ed7c0fc-1490-4e35-a000-7f7357a0772a,54,8018,,0.0,,80.0,1.0
74,30010,2,,1.5,,, ,0.0,2593.0,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,74,7961,,0.0,,100.0,1.0
17,30010,2,,2.75,,, ,15.0,3163.0,c49bbdbd-6e52-4da5-887c-72db9cec7d93,17,7984,,0.16666666666666666,,85.0,0.8333333333333334
18,30010,2,,2.75,,, ,0.0,2760.0,3fd185a3-34a1-4f1a-9d01-aee3deee3988,18,8025,,0.16666666666666666,,100.0,0.8333333333333334
26,30010,2,,2.75,,, ,0.0,2958.0,94eac034-9d70-40c0-89d4-d9a030a03d26,26,8033,,0.16666666666666666,,100.0,0.8333333333333334
44,30010,2,,2.75,,, ,15.0,2839.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,44,7900,,0.16666666666666666,,85.0,0.8333333333333334
51,30010,2,,2.75,,, ,0.0,2549.0,c496efe1-6c3e-480d-856f-af132dbe7048,51,8058,,0.16666666666666666,,100.0,0.8333333333333334
80,30010,2,,2.75,,, ,0.0,2505.0,59df47e5-696a-407f-aa33-94dab9b3e492,80,7943,,0.16666666666666666,,100.0,0.8333333333333334
16,30010,2,,4.0,,, ,28.0,2614.0,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,16,8055,,0.3333333333333333,,72.0,0.6666666666666667
25,30010,2,,4.0,,, ,17.0,3043.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,25,7947,,0.3333333333333333,,83.0,0.6666666666666667
42,30010,2,,4.0,,, ,77.0,3709.0,9f53cd68-f278-45d6-806a-74eeef55bbcc,42,8024,,0.3333333333333333,,23.0,0.6666666666666667
45,30010,2,,4.0,,, ,28.0,2996.0,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,45,7883,,0.3333333333333333,,72.0,0.6666666666666667
46,30010,2,,4.0,,, ,66.0,2980.0,50781782-fbf2-4226-a593-5173be906638,46,7980,,0.3333333333333333,,34.0,0.6666666666666667
52,30010,2,,4.0,,, ,18.0,2793.0,114b2369-dce5-4979-8319-c64c85175e6a,52,8002,,0.3333333333333333,,82.0,0.6666666666666667
14,30010,2,,5.25,,, ,100.0,3516.0,39d4c0f1-9195-4761-98c6-457bad8a2291,14,7919,,0.5,,0.0,0.5
24,30010,2,,5.25,,, ,53.0,2425.0,384dc3de-9717-4531-83a1-683588fe1381,24,7933,,0.5,,47.0,0.5
70,30010,2,,5.25,,, ,60.0,3095.0,82cc23d1-ba4b-48c5-995a-a30d865ea249,70,8090,,0.5,,40.0,0.5
76,30010,2,,5.25,,, ,61.0,2667.0,86e934a2-75ef-4084-a167-ce0ca737532d,76,7885,,0.5,,39.0,0.5
78,30010,2,,5.25,,, ,57.0,3421.0,46786fd0-ca59-4ffa-a772-fe489fdbd94c,78,7891,,0.5,,43.0,0.5
81,30010,2,,5.25,,, ,39.0,2689.0,2ef99e5f-bc49-429b-b086-41ed4571b58a,81,8016,,0.5,,61.0,0.5
20,30010,2,,6.5,,, ,23.0,4344.0,1827c058-6388-491a-b84c-d4d6c512039e,20,7928,,0.6666666666666666,,77.0,0.33333333333333337
21,30010,2,,6.5,,, ,56.0,2772.0,e3160d16-fe5e-4987-918b-0921ab937804,21,8014,,0.6666666666666666,,44.0,0.33333333333333337
49,30010,2,,6.5,,, ,58.0,2626.0,187f8493-9a30-43cc-a2bd-5d96f6d2263d,49,8106,,0.6666666666666666,,42.0,0.33333333333333337
53,30010,2,,6.5,,, ,91.0,2754.0,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,53,8076,,0.6666666666666666,,9.0,0.33333333333333337
72,30010,2,,6.5,,, ,28.0,2860.0,debe6245-13a4-4a31-b28a-e7b25ce8fa93,72,7984,,0.6666666666666666,,72.0,0.33333333333333337
77,30010,2,,6.5,,, ,64.0,8675.0,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,77,7994,,0.6666666666666666,,36.0,0.33333333333333337
15,30010,2,,7.75,,, ,100.0,3220.0,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,15,7904,,0.8333333333333334,,0.0,0.16666666666666663
48,30010,2,,7.75,,, ,58.0,3745.0,7f445daf-d952-4bf3-b733-def683994895,48,7999,,0.8333333333333334,,42.0,0.16666666666666663
55,30010,2,,7.75,,, ,74.0,2588.0,981d9d90-47c5-4443-a939-26060914c7e4,55,7320,,0.8333333333333334,,26.0,0.16666666666666663
71,30010,2,,7.75,,, ,98.0,3128.0,085d7298-e568-4752-a909-8eecf82e3ebc,71,7877,,0.8333333333333334,,2.0,0.16666666666666663
73,30010,2,,7.75,,, ,35.0,2130.0,534a6ddb-dbec-42ac-b559-3f4cbdd66423,73,7827,,0.8333333333333334,,65.0,0.16666666666666663
82,30010,2,,7.75,,, ,79.0,2808.0,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,82,7918,,0.8333333333333334,,21.0,0.16666666666666663
19,30010,2,,9.0,,, ,95.0,2699.0,6a57f963-5846-4eaa-a5d2-0e658499a4a9,19,7977,,1.0,,5.0,0.0
23,30010,2,,9.0,,, ,56.0,3030.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,23,8029,,1.0,,44.0,0.0
27,30010,2,,9.0,,, ,58.0,2687.0,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,27,8087,,1.0,,42.0,0.0
75,30010,2,,9.0,,, ,100.0,2625.0,059f8cfb-52c8-47fd-8d26-b0fec58eafae,75,8038,,1.0,,0.0,0.0
79,30010,2,,9.0,,, ,93.0,2431.0,a5228b86-ba0a-42f2-aa38-23b5369f0e56,79,7969,,1.0,,7.0,0.0
83,30010,2,,9.0,,, ,62.0,2585.0,87da47db-3d5c-48b2-b3f2-123123d766f0,83,8347,,1.0,,38.0,0.0
2,30011,2,,1.5,,, ,19.0,2007.0,15dfbaca-4429-4c18-90f4-8d4804129e6f,2,7945,,0.0,,81.0,1.0
4,30011,2,,1.5,,, ,28.0,2152.0,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,4,7996,,0.0,,72.0,1.0
12,30011,2,,1.5,,, ,16.0,2459.0,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,12,7931,,0.0,,84.0,1.0
31,30011,2,,1.5,,, ,10.0,1509.0,38ad4b16-44e2-4e52-8d02-b23eca73a48d,31,8017,,0.0,,90.0,1.0
33,30011,2,,1.5,,, ,2.0,1539.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,33,7912,,0.0,,98.0,1.0
38,30011,2,,1.5,,, ,5.0,1415.0,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,38,7948,,0.0,,95.0,1.0
0,30011,2,,2.75,,, ,63.0,2982.0,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,0,7994,,0.16666666666666666,,37.0,0.8333333333333334
56,30011,2,,2.75,,, ,33.0,1994.0,215ead11-5650-429d-b541-0b107fbb996a,56,8004,,0.16666666666666666,,67.0,0.8333333333333334
57,30011,2,,2.75,,, ,29.0,1446.0,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,57,7998,,0.16666666666666666,,71.0,0.8333333333333334
65,30011,2,,2.75,,, ,7.0,1809.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,65,7963,,0.16666666666666666,,93.0,0.8333333333333334
68,30011,2,,2.75,,, ,0.0,1890.0,c49bbdbd-6e52-4da5-887c-72db9cec7d93,68,8000,,0.16666666666666666,,100.0,0.8333333333333334
69,30011,2,,2.75,,, ,27.0,4000.0,32110051-52cf-4952-a6e5-4c5fe75760b7,69,7951,,0.16666666666666666,,73.0,0.8333333333333334
6,30011,2,,4.0,,, ,48.0,3136.0,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,6,7964,,0.3333333333333333,,52.0,0.6666666666666667
35,30011,2,,4.0,,, ,77.0,1617.0,1d41f125-7386-42b4-8250-f6c540c627a8,35,7970,,0.3333333333333333,,23.0,0.6666666666666667
40,30011,2,,4.0,,, ,82.0,1835.0,50781782-fbf2-4226-a593-5173be906638,40,7996,,0.3333333333333333,,18.0,0.6666666666666667
58,30011,2,,4.0,,, ,60.0,1239.0,83dec58f-0765-4ddc-b785-670d8025c467,58,7976,,0.3333333333333333,,40.0,0.6666666666666667
62,30011,2,,4.0,,, ,89.0,2035.0,0890b767-b394-4f89-aea1-c60cab7014af,62,8002,,0.3333333333333333,,11.0,0.6666666666666667
63,30011,2,,4.0,,, ,62.0,1512.0,114b2369-dce5-4979-8319-c64c85175e6a,63,7997,,0.3333333333333333,,38.0,0.6666666666666667
3,30011,2,,5.25,,, ,77.0,2277.0,124d9b3a-acac-4627-93e0-f05b493598f3,3,8004,,0.5,,23.0,0.5
5,30011,2,,5.25,,, ,55.0,3032.0,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,5,8014,,0.5,,45.0,0.5
13,30011,2,,5.25,,, ,56.0,2791.0,8b72023d-88b1-4615-b871-cac794edf1d9,13,7992,,0.5,,44.0,0.5
39,30011,2,,5.25,,, ,75.0,1702.0,27f4d7f8-d998-48b2-a3e4-f885f21c713d,39,7998,,0.5,,25.0,0.5
59,30011,2,,5.25,,, ,66.0,1414.0,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,59,7992,,0.5,,34.0,0.5
64,30011,2,,5.25,,, ,66.0,1461.0,35ae5b09-f580-4922-91bd-f22c23175a47,64,7938,,0.5,,34.0,0.5
7,30011,2,,6.5,,, ,57.0,2385.0,debe6245-13a4-4a31-b28a-e7b25ce8fa93,7,7927,,0.6666666666666666,,43.0,0.33333333333333337
9,30011,2,,6.5,,, ,63.0,2576.0,e2c787c5-5358-4a21-bb35-c422b37ef982,9,7863,,0.6666666666666666,,37.0,0.33333333333333337
11,30011,2,,6.5,,, ,55.0,2239.0,e3160d16-fe5e-4987-918b-0921ab937804,11,7931,,0.6666666666666666,,45.0,0.33333333333333337
28,30011,2,,6.5,,, ,92.0,1981.0,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,28,7893,,0.6666666666666666,,8.0,0.33333333333333337
34,30011,2,,6.5,,, ,83.0,2467.0,40860eea-1c44-4896-96b1-ee2d42a6c522,34,7962,,0.6666666666666666,,17.0,0.33333333333333337
67,30011,2,,6.5,,, ,43.0,2881.0,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,67,7956,,0.6666666666666666,,57.0,0.33333333333333337
1,30011,2,,7.75,,, ,81.0,3017.0,3dbdd697-e200-4003-92f8-47202577ad0a,1,8024,,0.8333333333333334,,19.0,0.16666666666666663
29,30011,2,,7.75,,, ,98.0,1820.0,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,29,7886,,0.8333333333333334,,2.0,0.16666666666666663
30,30011,2,,7.75,,, ,89.0,1468.0,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,30,7865,,0.8333333333333334,,11.0,0.16666666666666663
36,30011,2,,7.75,,, ,81.0,1786.0,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,36,7934,,0.8333333333333334,,19.0,0.16666666666666663
37,30011,2,,7.75,,, ,87.0,2024.0,8845e64c-078b-4a3a-a732-1efe937de14a,37,7889,,0.8333333333333334,,13.0,0.16666666666666663
66,30011,2,,7.75,,, ,65.0,2111.0,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,66,7902,,0.8333333333333334,,35.0,0.16666666666666663
8,30011,2,,9.0,,, ,69.0,1857.0,6a57f963-5846-4eaa-a5d2-0e658499a4a9,8,7995,,1.0,,31.0,0.0
10,30011,2,,9.0,,, ,57.0,2620.0,132133b4-5554-4500-9494-87f534100012,10,7876,,1.0,,43.0,0.0
32,30011,2,,9.0,,, ,91.0,1913.0,7d40f846-95bc-4c08-b7a1-b4a410852b77,32,7974,,1.0,,9.0,0.0
41,30011,2,,9.0,,, ,93.0,1437.0,87da47db-3d5c-48b2-b3f2-123123d766f0,41,7892,,1.0,,7.0,0.0
60,30011,2,,9.0,,, ,94.0,2103.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,60,7961,,1.0,,6.0,0.0
61,30011,2,,9.0,,, ,99.0,1978.0,16718611-6bca-4e79-8071-94d68c181ba1,61,7979,,1.0,,1.0,0.0
14,30013,2,,1.5,,, ,35.0,3951.0,0e704828-9ccd-480e-8056-3a2a8158df0f,14,8106,,0.0,,65.0,1.0
17,30013,2,,1.5,,, ,17.0,3687.0,e838dadb-c02f-4273-ae93-210720dcd06c,17,8010,,0.0,,83.0,1.0
21,30013,2,,1.5,,, ,18.0,3247.0,38ad4b16-44e2-4e52-8d02-b23eca73a48d,21,8059,,0.0,,82.0,1.0
26,30013,2,,1.5,,, ,25.0,3371.0,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,26,7957,,0.0,,75.0,1.0
74,30013,2,,1.5,,, ,23.0,5457.0,15dfbaca-4429-4c18-90f4-8d4804129e6f,74,7940,,0.0,,77.0,1.0
79,30013,2,,1.5,,, ,14.0,4442.0,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,79,8047,,0.0,,86.0,1.0
25,30013,2,,2.75,,, ,18.0,3775.0,59df47e5-696a-407f-aa33-94dab9b3e492,25,8026,,0.16666666666666666,,82.0,0.8333333333333334
46,30013,2,,2.75,,, ,55.0,2589.0,112b96b3-6518-4053-ad9f-ff77320acc23,46,8056,,0.16666666666666666,,45.0,0.8333333333333334
52,30013,2,,2.75,,, ,32.0,1933.0,88ff8e25-5b4f-453c-add2-298ef66c683c,52,8045,,0.16666666666666666,,68.0,0.8333333333333334
78,30013,2,,2.75,,, ,37.0,2043.0,42a6675b-868f-488d-a671-17a04c97ab01,78,8020,,0.16666666666666666,,63.0,0.8333333333333334
80,30013,2,,2.75,,, ,29.0,3362.0,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,80,8054,,0.16666666666666666,,71.0,0.8333333333333334
83,30013,2,,2.75,,, ,37.0,1964.0,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,83,7988,,0.16666666666666666,,63.0,0.8333333333333334
24,30013,2,,4.0,,, ,45.0,4211.0,68382d9c-6cc5-4669-84bf-c8058e3c1472,24,8006,,0.3333333333333333,,55.0,0.6666666666666667
27,30013,2,,4.0,,, ,37.0,3948.0,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,27,8066,,0.3333333333333333,,63.0,0.6666666666666667
42,30013,2,,4.0,,, ,54.0,2792.0,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,42,7975,,0.3333333333333333,,46.0,0.6666666666666667
44,30013,2,,4.0,,, ,73.0,3195.0,48fe3ca9-b1df-491d-bef9-6d9c5edee227,44,7988,,0.3333333333333333,,27.0,0.6666666666666667
71,30013,2,,4.0,,, ,48.0,5334.0,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,71,8040,,0.3333333333333333,,52.0,0.6666666666666667
76,30013,2,,4.0,,, ,51.0,3368.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,76,8000,,0.3333333333333333,,49.0,0.6666666666666667
47,30013,2,,5.25,,, ,64.0,2505.0,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,47,8012,,0.5,,36.0,0.5
49,30013,2,,5.25,,, ,55.0,2691.0,82cc23d1-ba4b-48c5-995a-a30d865ea249,49,8032,,0.5,,45.0,0.5
51,30013,2,,5.25,,, ,62.0,3953.0,35ae5b09-f580-4922-91bd-f22c23175a47,51,7993,,0.5,,38.0,0.5
72,30013,2,,5.25,,, ,55.0,2437.0,2d3d47a2-03c8-4642-84ec-a8f67c64868c,72,7999,,0.5,,45.0,0.5
75,30013,2,,5.25,,, ,64.0,2978.0,5f5a825b-b433-4986-b5d6-5239eb407d32,75,8036,,0.5,,36.0,0.5
77,30013,2,,5.25,,, ,52.0,4624.0,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,77,8009,,0.5,,48.0,0.5
16,30013,2,,6.5,,, ,76.0,3157.0,e2c787c5-5358-4a21-bb35-c422b37ef982,16,7929,,0.6666666666666666,,24.0,0.33333333333333337
