,index,subID,r_squared_subt,nrmse_subt,aic_subt,subj_center_subt,PSE_subt,sigma_subt,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,PSE_pf,slope_pf,intercept,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
194,194,30251.0,0.9662630574737175,0.0733081172350555,-32.58317510841675,0.4463743492084161,0.4081726118162143,0.0728028595467034,0.3343058098049299,0.218556595100115,0.3333333333333333,0.2183333333333332,False,0.44713759509495515,0.6046817559648454,0.9155306962085038,0.1004082938296555,-37.83661800833936,0.6421392728455928,0.4975000042325248,0.1805357090414472,0.1805357090414472,0.3219642867260279,0.0,0.0,False,0.4975000042325249,0.35927504589470205,14.0,14.0,12.0,17.0,15.0,25.0,10.0,38.0,39.0,32.0,42.0,42.0,53.0,6.0
195,195,30252.0,0.9990637028753662,0.0150655368992458,-54.73483655461624,0.40569815395612,0.363612705082257,0.0431029078433247,0.311722906855424,7.075491128549771e-07,0.3116666666666667,0.0,False,0.6882763855954632,0.9999977302036799,0.8759965006485546,0.1409095943821309,-24.70407591950152,0.6061622379424343,0.8246967044612803,0.0001,0.0001,0.1752032955387197,0.0,0.0,False,0.8246967044612803,0.0005704399320771056,9.0,13.0,13.0,13.0,4.0,21.0,0.0,18.0,46.0,40.0,48.0,47.0,28.0,6.0
196,196,30254.0,0.9572200822907162,0.0816886754714054,-31.06775856982577,0.551877668891583,0.4828802419872989,0.1192960011083238,0.2308005702319074,0.0242491160353939,0.2233333333333333,0.0066666666666667,False,0.7449503137326987,0.9049239527000243,0.9461761667026596,0.0813479570013177,-35.216183749730604,0.4983794615257851,0.7640000008675427,0.1192380909619346,0.1192380909619346,0.1167619081705225,0.0,0.0,False,0.7640000008675429,0.5052461500010903,7.0,16.0,19.0,21.0,14.0,24.0,14.0,43.0,36.0,48.0,38.0,29.0,43.0,3.0
197,197,30255.0,0.8028025570439951,0.1527592007524245,-22.304494281604065,0.3040758795420265,0.2118558694648354,0.1297553302940012,0.3274789756334957,0.0249931573674069,0.265,0.0216666666666667,False,0.6475278669990974,0.9290918202394658,0.7953144995917345,0.1693946488518529,-26.01845309512848,0.3711340249456329,0.6928571470912138,0.2428571382876894,0.2428571382876894,0.0642857146210967,0.0,0.0,False,0.6928571470912139,0.7906976704413566,22.0,9.0,11.0,18.0,8.0,18.0,0.0,33.0,37.0,41.0,44.0,45.0,44.0,5.0
198,198,30256.0,0.98531079158477,0.0463547102744194,-39.00005315326108,0.3375117010776107,0.2701011431849431,0.1095775870066759,0.2667238832697917,0.008461865713097,0.2333333333333333,0.0066666666666667,False,0.7248142510171113,0.9692503491028412,0.7966103634917888,0.1478211120567964,-29.60838817915579,0.3690729007644889,0.5382857195653037,0.3013333280399332,0.3013333280399332,0.1603809523947631,0.0,0.0,False,0.5382857195653037,0.6526402600245175,9.0,19.0,9.0,17.0,6.0,21.0,13.0,33.0,46.0,39.0,48.0,42.0,45.0,4.0
199,199,30257.0,0.9935346316533834,0.0329125445759627,-43.79461959695812,0.460089417967962,0.4359953451673937,0.0923555447944463,0.1587630016392605,0.0522968723771035,0.1533333333333333,0.05,False,0.788940125983636,0.7522178357168506,0.9308666323807188,0.0859179806089352,-33.1109568595653,0.552083337073958,0.777142861925247,0.0709523754051035,0.0709523754051035,0.1519047626696494,0.0,0.0,False,0.7771428619252472,0.31837605031661126,21.0,17.0,7.0,11.0,15.0,30.0,4.0,19.0,33.0,41.0,48.0,55.0,31.0,4.0
200,200,30259.0,0.9882788432347148,0.0450441594297742,-39.40156729622726,0.3874465806600511,0.3804680164265107,0.063756454042033,0.0554972379140295,0.0017301745849553,0.0533333333333333,0.0016666666666667,False,0.9427725875010152,0.9697666815708994,0.9701945367762708,0.055036166216741,-39.14920818697077,0.5858356118925353,0.7850000023432698,0.0401190432915888,0.0401190432915888,0.1748809543651412,0.0,0.0,False,0.78500000234327,0.18660020338996958,11.0,11.0,12.0,15.0,9.0,23.0,3.0,18.0,39.0,46.0,48.0,43.0,42.0,2.0
201,201,30260.0,0.9960641441618976,0.0286242345307252,-45.74902182249993,0.4670741117249399,0.46526008686739,0.086465346744691,0.0326118303983795,0.0203358400755626,0.0283333333333333,0.0183333333333333,False,0.947052329526058,0.6159256886368444,0.970493678468558,0.0588534278948243,-40.09582322729279,0.5745762753674629,0.7375000074948362,0.0762499926101409,0.0762499926101409,0.1862499998950227,0.0,0.0,False,0.7375000074948365,0.29047617061795156,14.0,15.0,5.0,20.0,5.0,19.0,3.0,24.0,33.0,50.0,49.0,38.0,30.0,6.0
202,202,30262.0,0.9824663618669814,0.0536393470879908,-36.95661349854586,0.4503793505860323,0.3700168739633456,0.0962658100896939,0.3513317504118409,0.1483405354585643,0.3466666666666666,0.1466666666666667,False,0.5003277141295948,0.7031243483913417,0.9269308844533,0.092237193669441,-39.93780176782752,0.6156515102705009,0.463214286069277,0.2148214252025777,0.2148214252025777,0.3219642887281453,0.0,0.0,False,0.46321428606927695,0.40019959478709655,8.0,16.0,15.0,8.0,6.0,14.0,0.0,28.0,35.0,25.0,46.0,44.0,30.0,3.0
203,203,30263.0,0.9976933939550072,0.0195769247338172,-51.06765202145251,0.3634421915804304,0.2774998903198334,0.1136077015994283,0.3099237788179889,0.0408247146025674,0.2833333333333333,0.0383333333333333,False,0.6492515065794436,0.8836068711102987,0.9591293102832572,0.0743698398823973,-37.67857733165858,0.5405209879371285,0.7403571419110003,0.0998214262279572,0.0998214262279572,0.1598214318610424,0.0,0.0,False,0.7403571419110004,0.3844566608250042,12.0,20.0,13.0,11.0,12.0,21.0,9.0,36.0,43.0,47.0,46.0,55.0,29.0,10.0
204,204,30264.0,0.970886198443679,0.0636788629910965,-34.554636297026164,0.4243326791923973,0.4540234056691046,0.1200409677327718,0.1027765380976427,0.1794411025912933,0.0816666666666666,0.1733333333333333,False,0.717782359311064,0.364174747711552,0.844618372347635,0.1214902366347709,-40.68303073528208,0.5331262992745175,0.2875000072403796,0.3467261850985394,0.3467261850985394,0.3657738076610809,0.0,0.0,False,0.2875000072403796,0.4866332471887002,23.0,25.0,10.0,18.0,18.0,21.0,4.0,33.0,30.0,46.0,44.0,37.0,42.0,1.0
205,205,30266.0,0.9936835984467948,0.0347307190857861,-43.04182990370901,0.4409267865483218,0.392699674608998,0.0754685035163659,0.2897754028706398,0.0987052118916957,0.288,0.0983333333333332,False,0.6115193852376645,0.7459198525206167,0.7703660638690697,0.1682503028712469,-30.08926846616556,0.5417470507471893,0.4813571432790027,0.239226187272508,0.239226187272508,0.2794166694484892,0.0,0.0,False,0.4813571432790028,0.46125418324463535,12.0,14.0,14.0,19.0,11.0,25.0,0.0,28.0,42.0,40.0,40.0,47.0,40.0,5.0
206,206,30270.0,0.9493734539295928,0.0844923167030382,-30.59532545482083,0.4894011756266021,0.4487661052423647,0.1172307719544415,0.1627993164933685,0.0157089584621537,0.15,0.005,False,0.8214917250444778,0.9119987100538179,0.9656602765899642,0.0694086124030152,-36.09830723242681,0.4236865603014261,0.9072857189239968,0.1155952345384852,0.1155952345384852,0.0,0.0,0.0,False,0.8844047654615148,1.0,5.0,13.0,11.0,18.0,5.0,38.0,4.0,23.0,47.0,42.0,43.0,59.0,34.0,3.0
207,207,30273.0,0.920315450405372,0.1033728177601864,-27.77178530118372,0.3395148299085982,0.0,0.1306788443205441,0.529537353176861,0.1207325719456732,0.5033333333333334,0.1183333333333332,False,0.34973007487746577,0.8143346827505165,0.8195124996169081,0.1472918449180406,-27.34914218691751,0.6097710217189176,0.6810714292839128,0.0847023787019849,0.0847023787019849,0.2342261920141022,0.0,0.0,False,0.6810714292839128,0.26558416673615504,19.0,16.0,13.0,16.0,22.0,26.0,9.0,43.0,40.0,43.0,33.0,41.0,51.0,5.0
208,208,30274.0,0.9893700076270244,0.0500770644908163,-37.91869038428036,0.3936661669611062,0.3424723898337691,0.0839197847751448,0.2353510314139677,0.0005613926949181,0.2283333333333333,0.0,False,0.7640875758911142,0.9976203343378856,0.9016326670541142,0.1156000476026228,-30.903283061425512,0.4422772006569183,0.7507142876837111,0.1679761863500958,0.1679761863500958,0.0813095259661931,0.0,0.0,False,0.7507142876837111,0.6738299792206737,14.0,12.0,6.0,10.0,8.0,20.0,3.0,26.0,37.0,40.0,42.0,59.0,25.0,4.0
209,209,30277.0,0.4446177042770701,0.3071718085608568,-12.524872712981924,0.3856063146929068,0.3926285385359185,0.0356542730119101,0.2016775835233718,0.255000017836635,0.2016666666666667,0.255,False,0.5433223986399931,0.441619170554384,0.7652654985383566,0.1531474410672428,-31.833714059071227,0.1209150399498114,0.4189285726637178,0.4493452349002491,0.4493452349002491,0.1317261924360331,0.0,0.0,False,0.41892857266371775,0.7733046468316546,15.0,12.0,15.0,13.0,9.0,21.0,2.0,27.0,38.0,32.0,39.0,34.0,39.05555555555556,2.0
210,210,30278.0,0.9768263962486782,0.0574742101133393,-35.989865321866894,0.5011583876598849,0.4616238237645589,0.1489417217716262,0.3077053885387983,0.2446149579697241,0.2916666666666667,0.2283333333333332,False,0.44767965349147754,0.5571139837305457,0.9176151121922634,0.0931004800216593,-36.52147243928502,0.5809695788061523,0.5540000030506762,0.1781428515690415,0.1781428515690415,0.2678571453802822,0.0,0.0,False,0.5540000030506762,0.39942343674339265,12.0,16.0,9.0,11.0,16.0,35.0,10.0,31.0,43.0,42.0,42.0,51.0,42.0,4.0
211,211,30279.0,0.9647610059754228,0.0762549801359804,-32.03141573316144,0.3999642379521658,0.4050420297441115,0.0608982227202809,0.1675645772956363,0.1933669855641768,0.1666666666666666,0.1933333333333332,False,0.6390684371401869,0.46425581616623235,0.8657277083265027,0.1493731703422598,-36.10321359503244,0.7933114118023384,0.4342857133787665,0.155476187593905,0.155476187593905,0.4102380990273284,0.0,0.0,False,0.4342857133787666,0.27483164429609336,21.0,13.0,12.0,8.0,14.0,3.0,1.0,31.0,22.0,42.0,45.0,44.0,64.0,2.0
212,212,30281.0,0.9854488647761072,0.0478446186704512,-38.55715281839083,0.4271315156018794,0.4249389860855201,0.0980019817550932,0.1410813433685105,0.1254823639675275,0.1316666666666666,0.1233333333333333,False,0.7334362926639619,0.52925938335131,0.0712857332605263,0.3062955243103507,-25.74738784107684,0.6966426785824171,0.0992857163642672,0.4308333326070228,0.4308333326070228,0.4698809510287101,0.0,0.0,False,0.09928571636426708,0.47832408171430807,17.0,23.0,11.0,21.0,17.0,19.0,8.0,37.0,42.0,44.0,38.0,30.0,56.0,3.0
213,213,30282.0,0.9779674329317924,0.0621578657748726,-34.89309071050554,0.3144732092411669,0.1454338489171609,0.0574097006322951,0.4847205109207847,0.1833355059544601,0.4833333333333333,0.1833333333333332,False,0.33194398312475515,0.7255686629214255,0.7473508490020673,0.1647828604268132,-29.154433859574844,0.2891106232173333,0.4832142934760052,0.3602976144656287,0.3602976144656287,0.156488092058366,0.0,0.0,False,0.4832142934760053,0.6971895892575346,13.0,13.0,7.0,15.0,13.0,20.0,9.0,36.0,42.0,52.0,45.0,47.0,47.0,3.0
214,214,30284.0,0.9254886205155006,0.1065892925410213,-27.34281104502141,0.4811190894087649,0.4438098273881736,0.1488732340461493,0.259523218350173,0.1795547414388099,0.2366666666666667,0.1616666666666667,False,0.5609220402110171,0.5910640982182245,0.9042755461699736,0.1195302123119039,-35.44266616403444,0.5142579457334152,0.5510714318279657,0.2166071375157786,0.2166071375157786,0.2323214306562557,0.0,0.0,False,0.5510714318279657,0.48249800273965276,12.0,10.0,7.0,24.0,8.0,23.0,2.0,38.0,31.0,40.0,43.0,51.0,51.0,2.0
215,215,30285.0,0.9935911165582634,0.0323754211951154,-44.02498048823058,0.3800869821556085,0.4730391556350288,0.1214663389066899,0.1402120356776693,0.3250581699955316,0.1166666666666666,0.3216666666666667,False,0.5347297943267991,0.30135614524208804,0.7289029140759608,0.1761386479108241,-50.59029761460734,0.6839904422720939,0.0996428556240748,0.4318452391124346,0.4318452391124346,0.4685119052634905,0.0,0.0,False,0.09964285562407493,0.47963771022416274,16.0,19.0,15.0,7.0,13.0,20.0,9.0,27.0,29.0,45.0,42.0,40.0,33.0,8.0
216,216,30286.0,0.988759951403,0.0391889445280253,-41.35104839032884,0.2781187638581855,0.245467635394801,0.1068357852899564,0.1915212707283418,0.0010085261083612,0.1316666666666666,0.0,False,0.807470203163297,0.9947617141609691,0.7953757572333745,0.148579120679996,-80.01375115919357,1.0,0.0142571427375805,0.0001,0.0001,0.9856428572624196,0.0,0.0,False,0.014257142737580386,0.00010144633487653921,12.0,18.0,10.0,16.0,6.0,25.0,8.0,26.0,35.0,40.0,45.0,52.0,37.0,6.0
217,217,30287.0,0.9642817542365802,0.0864732413244352,-30.27088366454184,0.4498360015124901,0.4143189919187522,0.0459859847097666,0.3483604313632029,0.171669724794702,0.3483333333333334,0.1716666666666667,False,0.47996984384209507,0.6698850580838716,0.9620203923842658,0.064659843316487,-45.16137910470261,0.6975700013142626,0.4507142916817305,0.1855952309592183,0.1855952309592183,0.3636904773590512,0.0,0.0,False,0.45071429168173055,0.33788468942228495,7.0,13.0,12.0,26.0,5.0,30.0,6.0,30.0,41.0,46.0,45.0,49.0,51.0,2.0
218,218,30288.0,0.9964424389594309,0.0254220971627564,-47.40991122570773,0.3787910372112989,0.3802363008538215,0.0634443303349093,0.1318632602756878,0.1383742534615311,0.13,0.1383333333333333,False,0.7297624862627812,0.4879532025443095,0.7370415718861703,0.1870941948109949,-31.335953011852624,0.4934930485509088,0.4025000086662618,0.3013690436815192,0.3013690436815192,0.2961309476522189,0.0,0.0,False,0.4025000086662619,0.5043833440211504,21.0,22.0,11.0,13.0,11.0,14.0,9.0,42.0,32.0,39.0,46.0,38.0,63.0,2.0
219,219,30289.0,0.9994134871316837,0.0102144286157341,-60.175355833172574,0.4022431532475716,0.3850188134043577,0.0765112064084773,0.1672632450840025,0.0786400128575851,0.1633333333333333,0.0783333333333332,False,0.7540967420584124,0.6801993860680552,0.9223117504018464,0.0915428115235204,-39.038035324602845,0.6225710084105675,0.4778571438978456,0.2024999960473246,0.2024999960473246,0.3196428600548298,0.0,0.0,False,0.4778571438978456,0.38782489060370595,15.0,16.0,11.0,12.0,12.0,18.0,5.0,31.0,35.0,33.0,37.0,49.0,44.0,1.0
220,220,30290.0,0.942287004315602,0.0905681934056133,-29.623130712283896,0.5600733601966413,0.5633234649040337,0.0987581576509499,0.0397955494476722,0.0621431285396782,0.0366666666666666,0.0516666666666667,False,0.8980613220126497,0.39038714483437226,0.946970861489083,0.0833875862701742,-34.80713058360878,0.585885889059807,0.7928571469680435,0.0354761855512057,0.0354761855512057,0.1716666674807506,0.0,0.0,False,0.7928571469680437,0.17126434743916907,9.0,11.0,7.0,15.0,7.0,33.0,2.0,23.0,42.0,33.0,46.0,56.0,33.0,2.0
221,221,30291.0,0.9777659074987164,0.0655170234647989,-34.15623377836488,0.4502579172390754,0.4173713645769271,0.0480729137462507,0.2780566441947416,0.0600071522074913,0.278,0.06,False,0.6619362035977671,0.822497549734388,0.6527232775844664,0.2126675021999072,-22.174525714413267,0.3408800794259045,0.6341428637371317,0.283833330241916,0.283833330241916,0.0820238060209522,0.0,0.0,False,0.6341428637371318,0.7758037280376618,26.0,28.0,10.0,18.0,25.0,26.0,6.0,44.0,30.0,45.0,41.0,36.0,62.0,2.0
222,222,30292.0,0.9663968573197944,0.078570277995506,-31.61266511056398,0.4374374764657833,0.4336146682246168,0.032826729132497,0.0816681165042013,0.0300000320573519,0.0816666666666666,0.03,False,0.8883318514384468,0.7313465617206376,0.8654851542084425,0.1167972541227731,-30.27158646580212,0.4087422265205214,0.6580000017583019,0.2310476142308047,0.2310476142308047,0.1109523840108934,0.0,0.0,False,0.658000001758302,0.6755778228616213,17.0,15.0,15.0,14.0,13.0,22.0,1.0,27.0,35.0,39.0,46.0,46.0,42.0,0.0
223,223,30293.0,0.9819428463810064,0.0525793233021712,-37.23605261488214,0.4787557834865973,0.4239708772210292,0.1158034433830318,0.3705432727956984,0.2871928295782278,0.365,0.2833333333333333,False,0.3422638976260739,0.5633616148761176,0.9085302704515406,0.0962041074185579,-48.8551555072742,0.6724327275366863,0.2167857218268621,0.3542261857809538,0.3542261857809538,0.428988092392184,0.0,0.0,False,0.21678572182686223,0.452272380180802,9.0,14.0,8.0,16.0,4.0,21.0,9.0,43.0,32.0,57.0,42.0,41.0,49.0,8.0
224,224,30294.0,0.9827641242897158,0.0519819373080626,-37.396025722860415,0.5004066449293054,0.4891406636226695,0.1201640975642105,0.122522022741503,0.08427241796799,0.11,0.0716666666666667,False,0.793205559290507,0.5924821882113516,0.9306733986313692,0.1003974071997325,-29.996872048112607,0.5017194803159519,0.9692857166800404,0.0136904739496152,0.0136904739496152,0.0170238093703445,0.0,0.0,False,0.9692857166800403,0.44573639589755415,14.0,18.0,5.0,11.0,5.0,16.0,3.0,39.0,36.0,46.0,49.0,35.0,41.0,6.0
225,225,30295.0,0.926033105317644,0.1001091987825584,-28.220911813348717,0.3822491495198109,0.1874609585310058,0.1446009958570828,0.4412180998905726,0.1724460229918576,0.4133333333333333,0.1666666666666667,False,0.3863358771175698,0.7189895635712502,0.8797819222142731,0.1492246011079789,-29.17500521787703,0.5235294150992135,0.7589285771799495,0.1026785658869027,0.1026785658869027,0.1383928569331477,0.0,0.0,False,0.7589285771799495,0.4259259130998198,15.0,14.0,8.0,23.0,9.0,32.0,1.0,20.0,31.0,44.0,42.0,59.0,49.0,3.0
226,226,30296.0,0.9508357929718187,0.084741454835603,-30.554105119849574,0.3100412874825833,0.3150421109648826,0.1080540657886475,0.1437718948072213,0.1213096130943782,0.102,0.12,False,0.7349184920984005,0.542368631992959,0.8859790269980777,0.1242489828476275,-30.978456448668112,0.6852813897515981,0.6875000042207153,0.0288690416533986,0.0288690416533986,0.283630954125886,0.0,0.0,False,0.6875000042207153,0.09238093453859915,12.0,12.0,14.0,5.0,6.0,24.0,3.0,24.0,35.0,37.0,41.0,46.0,46.0,2.0
227,227,30297.0,0.70166969709335,0.1983717310212529,-18.64657610677273,0.5869614048743313,0.0,0.2229997385780845,0.6459127740470462,0.1056001947225615,0.625,0.0633333333333332,False,0.24848703123039234,0.8594832037357222,0.5901060767380402,0.2288633497408956,-43.20450230227061,0.5578034615251162,0.1235714343011037,0.4310714262012208,0.4310714262012208,0.4453571394976754,0.0,0.0,False,0.12357143430110384,0.49185004126088555,6.0,16.0,5.0,16.0,10.0,26.0,0.0,20.0,41.0,47.0,40.0,53.0,28.0,5.0
228,228,30298.0,0.9664301017357106,0.0625725757595247,-34.79999457281835,0.3284365601864508,0.3232544838651386,0.1587795307460061,0.2285532399432545,0.1469270914100803,0.1483333333333333,0.1366666666666667,False,0.6245196686466652,0.608695638249507,0.9285518530993024,0.0980422737003403,-37.803228702922496,0.4049487749410033,0.5460714283952584,0.2788690440410563,0.2788690440410563,0.1750595275636852,0.0,0.0,False,0.5460714283952586,0.6143456514649217,4.0,13.0,15.0,19.0,4.0,25.0,3.0,21.0,45.0,43.0,49.0,48.0,41.0,5.0
229,229,30299.0,0.9879841446108644,0.0471078012826006,-38.77443323087631,0.3903413695381208,0.3725335350396778,0.085509782381658,0.169446123575382,0.0839375771718562,0.1616666666666666,0.0833333333333332,False,0.7466162992527617,0.6687333205556589,0.7712104208320516,0.1509561106647074,-32.55318793299427,0.7012356577208207,0.4046428643280672,0.2162499948908709,0.2162499948908709,0.3791071407810618,0.0,0.0,False,0.4046428643280673,0.3632273503311698,7.0,11.0,15.0,17.0,8.0,9.0,1.0,36.0,39.0,37.0,42.0,46.0,47.0,4.0
230,230,30302.0,0.998190063085092,0.0214772035575829,-49.77068488415614,0.3963388478493282,0.3956899419956323,0.0817617083933481,0.0882077127028159,0.0788551722214648,0.0816666666666666,0.0783333333333332,False,0.8329371150757193,0.5279910779871604,0.964686388769944,0.0706206168176353,-38.99416660166408,0.5949574375389663,0.7271428623120886,0.0673809459140503,0.0673809459140503,0.205476191773861,0.0,0.0,False,0.7271428623120887,0.24694587975601842,16.0,17.0,14.0,20.0,14.0,23.0,7.0,36.0,33.0,40.0,42.0,49.0,48.0,3.0
231,231,30303.0,0.9324393241771308,0.1001722789961178,-28.212092994665845,0.5789713086590345,0.5151941461852605,0.1402854099350218,0.2250533565214226,0.0833084532710877,0.2133333333333333,0.0483333333333333,False,0.6916381902074897,0.7298353731704192,0.7553761876843345,0.1755874745073612,-31.58570687873938,0.549913946522243,0.4150000059218854,0.2717857089367417,0.2717857089367417,0.3132142851413728,0.0,0.0,False,0.4150000059218855,0.4645909601504208,16.0,16.0,7.0,10.0,13.0,17.0,10.0,43.0,35.0,44.0,42.0,43.0,59.0,1.0
232,232,30304.0,0.9736706945775276,0.0698678865787448,-33.25608816695017,0.5077338371795685,0.5077338371795685,0.0755993391591063,0.0012097697135397,0.0014840221276654,0.0,0.0,False,0.9973062081587949,0.44909547019731677,0.8564234133526869,0.1492283190476671,-24.081034515008994,0.524708930353152,0.9527186809333424,0.0001,0.0001,0.0471813190666576,0.0,0.0,False,0.9527186809333424,0.002115000215180527,11.11111111111111,17.0,12.0,3.0,8.0,35.0,9.0,21.0,48.0,22.0,46.0,54.0,36.0,4.0
233,233,30305.0,0.9600710610642966,0.0771958027737237,-31.85974268303596,0.386154618578258,0.3467053960565891,0.0817004820772453,0.3111151703220118,0.1869430254558226,0.3066666666666667,0.1866666666666667,False,0.5019418042221655,0.6246562609739464,0.9213567418623816,0.090279663420954,-36.39798906943651,0.5768432036908042,0.5732142903897709,0.1693452323302135,0.1693452323302135,0.2574404772800155,0.0,0.0,False,0.573214290389771,0.3967921805181143,9.0,18.0,10.0,14.0,7.0,26.0,11.0,27.0,40.0,32.0,42.0,40.0,36.0,5.0
234,234,30306.0,0.9828086753898024,0.0477984951820642,-38.57065570137875,0.4439950599026194,0.3971095126898898,0.1515057355872973,0.2168378884888373,0.0805503257564488,0.1783333333333333,0.0616666666666667,False,0.7026117857547138,0.7291408270469966,0.975357616870668,0.0543902596832398,-40.240441705467525,0.5698780893085844,0.8007142912766678,0.0436904696051752,0.0436904696051752,0.1555952391181569,0.0,0.0,False,0.8007142912766679,0.2192353374713416,15.0,21.0,5.0,13.0,15.0,19.0,3.0,29.0,33.0,33.0,40.0,28.0,51.0,0.0
235,235,30307.0,0.9853267644108896,0.0583571418346826,-35.77642943761384,0.3331550673133319,0.3289026335425951,0.0448407656209563,0.1820629830299197,0.1500002325017871,0.1816666666666666,0.15,False,0.6679367844682933,0.5482780823476533,0.8216203001008481,0.1588585055389284,-34.701604994857874,0.8603286302919998,0.4057142964139194,0.1509523750763303,0.1509523750763303,0.4433333285097502,0.0,0.0,False,0.4057142964139195,0.254006404942005,16.0,19.0,11.0,25.0,21.0,12.0,0.0,31.0,35.0,41.0,43.0,42.0,49.0,4.0
236,236,30308.0,0.9854623966674648,0.0572016177442224,-36.05642338256536,0.478699500048811,0.4703909206036763,0.0571006626287411,0.0852045717539648,0.0200970251841201,0.085,0.02,False,0.8946984030619152,0.8091479543663832,0.8654107305992444,0.142213583978278,-24.397414925204423,0.3850000017638885,1.0,0.1149999982361114,0.1149999982361114,0.0,0.0,0.0,False,0.8850000017638886,1.0,9.0,17.0,9.0,15.0,2.0,29.0,2.0,22.0,39.0,44.0,49.0,47.0,35.0,5.0
237,237,30309.0,0.94835134345104,0.076488907819687,-31.988533622770987,0.2845065803966082,0.1597826777675174,0.1580274855485193,0.3962659744263922,0.0881700541046108,0.31,0.0816666666666666,False,0.515563971468997,0.8179944328831684,0.983581840335278,0.0423767849388114,-44.97237671705921,0.3201843619867888,0.7025714282826114,0.2750476154851851,0.2750476154851851,0.0223809562322034,0.0,0.0,False,0.7025714282826115,0.9247518283029332,6.0,15.0,6.0,10.0,3.0,19.0,5.0,41.0,37.0,27.0,47.0,42.0,31.0,3.0
238,238,30310.0,0.9617278389613368,0.0777819228901493,-31.753847197503724,0.3953526653662788,0.1987792026059354,0.0996161526062604,0.4491186323469442,0.0694672978787798,0.44,0.0683333333333332,False,0.4814140697742759,0.8660447693817246,0.7555154429087872,0.1549072159822663,-24.63353502795293,0.3212914544114911,0.6821428602275819,0.2808333283210657,0.2808333283210657,0.0370238114513523,0.0,0.0,False,0.682142860227582,0.883520592056353,15.0,19.0,17.0,18.0,10.0,21.0,4.0,31.0,26.0,41.0,29.0,52.0,39.0,3.0
239,239,30311.0,0.9745063948901213,0.0671298056887202,-33.81577989822815,0.4149677237499896,0.4119602156002491,0.0586335540668721,0.0258222471520015,4.52577357180628e-05,0.025,0.0,False,0.9741324951122804,0.9982504019651486,0.926054743722381,0.0997155819263547,-28.276066565373824,0.3869047607695485,1.0,0.1130952392304515,0.1130952392304515,0.0,0.0,0.0,False,0.8869047607695485,1.0,20.0,24.0,11.0,23.0,17.0,17.0,25.0,48.0,33.0,49.0,45.0,46.0,46.0,5.0
240,240,30312.0,0.995884893045702,0.0275996632779574,-46.25932388970443,0.4648905429705748,0.0,0.0688229576672593,0.6137057583791014,0.0668010232125202,0.6133333333333334,0.0666666666666667,False,0.31949321840837847,0.9018363592846483,0.7947172974720916,0.1520885325063239,-35.973809606215475,0.7958289554109156,0.3396428630073233,0.2297023751201091,0.2297023751201091,0.4306547618725675,0.0,0.0,False,0.33964286300732344,0.3478456766079542,8.0,18.0,14.444444444444445,16.0,5.0,33.0,1.1111111111111112,31.0,44.0,38.0,42.0,54.0,43.0,4.0
241,241,30313.0,0.9117514025380644,0.1071261774928572,-27.272470745030308,0.3839515411653944,0.3796249757817143,0.1202655472266652,0.0815549123284396,0.0338250895869844,0.045,0.0283333333333333,False,0.884619998084576,0.7068375019461439,0.8697110506290404,0.1318565781470056,-31.18561320772813,0.4091391783081084,0.6278571395680733,0.2431190458222391,0.2431190458222391,0.1290238146096876,0.0,0.0,False,0.6278571395680733,0.6532949350151809,9.0,6.0,0.0,15.0,3.0,32.0,0.0,18.0,43.0,35.0,50.0,50.0,24.0,3.0
242,242,30314.0,0.9805834291456142,0.0558228161634327,-36.39801641890784,0.3960612875961732,0.3594093776322904,0.1147928436938735,0.1632246229488287,0.0044571370607329,0.1366666666666666,0.0,False,0.8323182399904384,0.9734190703838108,0.9772120448925417,0.0510258351433881,-38.6468473920142,0.4834289384791728,0.9339285754373868,0.048511900160938,0.048511900160938,0.0175595244016751,0.0,0.0,False,0.9339285754373869,0.7342342091468805,24.0,20.0,13.0,21.0,9.0,3.0,31.0,56.0,19.0,40.0,40.0,49.0,79.0,0.0
243,243,30315.0,0.9864320162341812,0.04490384766468,-39.44524511340423,0.3903367174171837,0.3298884100831014,0.1072584479218132,0.2769388813721667,0.0805752015219058,0.26,0.0783333333333332,False,0.6424859171059275,0.7746236991011642,0.9512680091388608,0.071759055664386,-35.5189319010581,0.4362345159115836,0.7878571428255847,0.1563095206919976,0.1563095206919976,0.0558333364824176,0.0,0.0,False,0.7878571428255848,0.7368125553408865,19.0,15.0,12.0,12.0,8.0,18.0,6.0,43.0,21.0,41.0,33.0,46.0,63.0,3.0
244,244,30316.0,0.961268792234868,0.0866479849682059,-30.24262125101803,0.4120337833344473,0.4048143579193857,0.0425868372862224,0.085056958522284,0.0083342483979048,0.085,0.0083333333333333,False,0.9066087930798112,0.9107598169811943,0.9013251836116472,0.1035672794236223,-32.540338011372214,0.5589243662488222,0.6667142916020637,0.127357137097284,0.127357137097284,0.2059285713006522,0.0,0.0,False,0.6667142916020637,0.38212600747111014,28.0,29.0,20.0,24.0,26.0,4.0,22.0,59.0,18.0,51.0,37.0,28.0,60.0,1.0
